Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2020/2021,fc-bayern-munchen,Manuel Neuer,"18,00 mio. €",
2020/2021,fc-bayern-munchen,Alexander Nübel,"6,00 mio. €",
2020/2021,fc-bayern-munchen,Sven Ulreich,900 K €,
2020/2021,fc-bayern-munchen,Ron-Thorben Hoffmann,600 K €,
2020/2021,fc-bayern-munchen,Lukas Schneller,200 K €,
2020/2021,fc-bayern-munchen,David Alaba,"55,00 mio. €",
2020/2021,fc-bayern-munchen,Niklas Süle,"35,00 mio. €",
2020/2021,fc-bayern-munchen,Benjamin Pavard,"35,00 mio. €",
2020/2021,fc-bayern-munchen,Tanguy Nianzou,"11,00 mio. €",
2020/2021,fc-bayern-munchen,Jérôme Boateng,"8,50 mio. €",
2020/2021,fc-bayern-munchen,Chris Richards,"7,50 mio. €",
2020/2021,fc-bayern-munchen,Javi Martínez,"5,00 mio. €",
2020/2021,fc-bayern-munchen,Bright Arrey-Mbi,"1,00 mio. €",
2020/2021,fc-bayern-munchen,Alphonso Davies,"70,00 mio. €",
2020/2021,fc-bayern-munchen,Lucas Hernández,"45,00 mio. €",
2020/2021,fc-bayern-munchen,Rémy Vita,"1,00 mio. €",
2020/2021,fc-bayern-munchen,Alexander Lungwitz,250 K €,
2020/2021,fc-bayern-munchen,Bouna Sarr,"4,00 mio. €",
2020/2021,fc-bayern-munchen,Josip Stanisic,400 K €,
2020/2021,fc-bayern-munchen,Kilian Senkbeil,200 K €,
2020/2021,fc-bayern-munchen,Joshua Kimmich,"90,00 mio. €",
2020/2021,fc-bayern-munchen,Marc Roca,"10,00 mio. €",
2020/2021,fc-bayern-munchen,Angelo Stiller,"2,50 mio. €",
2020/2021,fc-bayern-munchen,Maximilian Zaiser,225 K €,
2020/2021,fc-bayern-munchen,Leon Goretzka,"70,00 mio. €",
2020/2021,fc-bayern-munchen,Corentin Tolisso,"20,00 mio. €",
2020/2021,fc-bayern-munchen,Michaël Cuisance,"7,00 mio. €",
2020/2021,fc-bayern-munchen,Adrian Fein,"4,00 mio. €",
2020/2021,fc-bayern-munchen,Tiago Dantas,"3,00 mio. €",
2020/2021,fc-bayern-munchen,Jamal Musiala,"38,00 mio. €",
2020/2021,fc-bayern-munchen,Christopher Scott,"1,20 mio. €",
2020/2021,fc-bayern-munchen,Malik Tillman,500 K €,
2020/2021,fc-bayern-munchen,Serge Gnabry,"70,00 mio. €",
2020/2021,fc-bayern-munchen,Kingsley Coman,"65,00 mio. €",
2020/2021,fc-bayern-munchen,Leroy Sané,"60,00 mio. €",
2020/2021,fc-bayern-munchen,Douglas Costa,"6,00 mio. €",
2020/2021,fc-bayern-munchen,Daniels Ontuzans,150 K €,
2020/2021,fc-bayern-munchen,Thomas Müller,"30,00 mio. €",
2020/2021,fc-bayern-munchen,Leon Dajaku,"1,80 mio. €",
2020/2021,fc-bayern-munchen,Armindo Sieb,"1,50 mio. €",
2020/2021,fc-bayern-munchen,Robert Lewandowski,"60,00 mio. €",
2020/2021,fc-bayern-munchen,Joshua Zirkzee,"8,00 mio. €",
2020/2021,fc-bayern-munchen,Eric-Maxim Choupo-Moting,"3,50 mio. €",
2020/2021,fc-bayern-munchen,Fiete Arp,800 K €,
2020/2021,fc-bayern-munchen,Dimitri Oberlin,500 K €,
2020/2021,borussia-dortmund,Roman Bürki,"4,00 mio. €",
2020/2021,borussia-dortmund,Marwin Hitz,"1,70 mio. €",
2020/2021,borussia-dortmund,Luca Unbehaun,"1,50 mio. €",
2020/2021,borussia-dortmund,Stefan Drljaca,250 K €,
2020/2021,borussia-dortmund,Manuel Akanji,"30,00 mio. €",
2020/2021,borussia-dortmund,Dan-Axel Zagadou,"18,00 mio. €",
2020/2021,borussia-dortmund,Mats Hummels,"12,00 mio. €",
2020/2021,borussia-dortmund,Axel Witsel,"9,00 mio. €",
2020/2021,borussia-dortmund,Raphaël Guerreiro,"40,00 mio. €",
2020/2021,borussia-dortmund,Nico Schulz,"6,00 mio. €",
2020/2021,borussia-dortmund,Marcel Schmelzer,700 K €,
2020/2021,borussia-dortmund,Thomas Meunier,"12,00 mio. €",
2020/2021,borussia-dortmund,Mateu Morey,"7,00 mio. €",
2020/2021,borussia-dortmund,Marius Wolf,"4,00 mio. €",
2020/2021,borussia-dortmund,Felix Passlack,"2,50 mio. €",
2020/2021,borussia-dortmund,Lukasz Piszczek,750 K €,
2020/2021,borussia-dortmund,Emre Can,"26,00 mio. €",
2020/2021,borussia-dortmund,Mahmoud Dahoud,"16,00 mio. €",
2020/2021,borussia-dortmund,Thomas Delaney,"15,00 mio. €",
2020/2021,borussia-dortmund,Tobias Raschl,700 K €,
2020/2021,borussia-dortmund,Dominik Wanner,100 K €,
2020/2021,borussia-dortmund,Jude Bellingham,"55,00 mio. €",
2020/2021,borussia-dortmund,Giovanni Reyna,"38,00 mio. €",
2020/2021,borussia-dortmund,Julian Brandt,"20,00 mio. €",
2020/2021,borussia-dortmund,Reinier,"16,00 mio. €",
2020/2021,borussia-dortmund,Marco Reus,"13,00 mio. €",
2020/2021,borussia-dortmund,Jadon Sancho,"100,00 mio. €",
2020/2021,borussia-dortmund,Thorgan Hazard,"27,00 mio. €",
2020/2021,borussia-dortmund,Ansgar Knauff,"3,00 mio. €",
2020/2021,borussia-dortmund,Erling Haaland,"130,00 mio. €",
2020/2021,borussia-dortmund,Youssoufa Moukoko,"18,00 mio. €",
2020/2021,borussia-dortmund,Steffen Tigges,"1,20 mio. €",
2020/2021,rasenballsport-leipzig,Péter Gulácsi,"13,00 mio. €",
2020/2021,rasenballsport-leipzig,Josep Martínez,"2,50 mio. €",
2020/2021,rasenballsport-leipzig,Philipp Tschauner,300 K €,
2020/2021,rasenballsport-leipzig,Dayot Upamecano,"60,00 mio. €",
2020/2021,rasenballsport-leipzig,Ibrahima Konaté,"35,00 mio. €",
2020/2021,rasenballsport-leipzig,Lukas Klostermann,"27,00 mio. €",
2020/2021,rasenballsport-leipzig,Willi Orbán,"16,00 mio. €",
2020/2021,rasenballsport-leipzig,Marcel Halstenberg,"14,00 mio. €",
2020/2021,rasenballsport-leipzig,Angeliño,"35,00 mio. €",
2020/2021,rasenballsport-leipzig,Nordi Mukiele,"25,00 mio. €",
2020/2021,rasenballsport-leipzig,Benjamin Henrichs,"12,00 mio. €",
2020/2021,rasenballsport-leipzig,Hugo Novoa,400 K €,
2020/2021,rasenballsport-leipzig,Tyler Adams,"20,00 mio. €",
2020/2021,rasenballsport-leipzig,Eric Martel,"1,80 mio. €",
2020/2021,rasenballsport-leipzig,Marcel Sabitzer,"42,00 mio. €",
2020/2021,rasenballsport-leipzig,Konrad Laimer,"26,00 mio. €",
2020/2021,rasenballsport-leipzig,Dominik Szoboszlai,"25,00 mio. €",
2020/2021,rasenballsport-leipzig,Amadou Haidara,"24,00 mio. €",
2020/2021,rasenballsport-leipzig,Kevin Kampl,"10,00 mio. €",
2020/2021,rasenballsport-leipzig,Lazar Samardžić,"3,00 mio. €",
2020/2021,rasenballsport-leipzig,Sidney Raebiger,-,
2020/2021,rasenballsport-leipzig,Dani Olmo,"45,00 mio. €",
2020/2021,rasenballsport-leipzig,Justin Kluivert,"14,00 mio. €",
2020/2021,rasenballsport-leipzig,Emil Forsberg,"20,00 mio. €",
2020/2021,rasenballsport-leipzig,Joscha Wosz,400 K €,
2020/2021,rasenballsport-leipzig,Fabrice Hartmann,350 K €,
2020/2021,rasenballsport-leipzig,Ademola Lookman,"11,00 mio. €",
2020/2021,rasenballsport-leipzig,Christopher Nkunku,"43,00 mio. €",
2020/2021,rasenballsport-leipzig,Yussuf Poulsen,"21,00 mio. €",
2020/2021,rasenballsport-leipzig,Alexander Sørloth,"16,00 mio. €",
2020/2021,rasenballsport-leipzig,Hee-chan Hwang,"11,00 mio. €",
2020/2021,rasenballsport-leipzig,Dennis Borkowski,"1,20 mio. €",
2020/2021,bayer-04-leverkusen,Lukas Hradecky,"6,00 mio. €",
2020/2021,bayer-04-leverkusen,Lennart Grill,"1,50 mio. €",
2020/2021,bayer-04-leverkusen,Niklas Lomb,250 K €,
2020/2021,bayer-04-leverkusen,Marcel Johnen,100 K €,
2020/2021,bayer-04-leverkusen,Edmond Tapsoba,"40,00 mio. €",
2020/2021,bayer-04-leverkusen,Jonathan Tah,"22,00 mio. €",
2020/2021,bayer-04-leverkusen,Aleksandar Dragovic,"3,50 mio. €",
2020/2021,bayer-04-leverkusen,Tin Jedvaj,"3,00 mio. €",
2020/2021,bayer-04-leverkusen,Daley Sinkgraven,"9,00 mio. €",
2020/2021,bayer-04-leverkusen,Wendell,"6,50 mio. €",
2020/2021,bayer-04-leverkusen,Santiago Arias,"6,00 mio. €",
2020/2021,bayer-04-leverkusen,Timothy Fosu-Mensah,"4,00 mio. €",
2020/2021,bayer-04-leverkusen,Mitchell Weiser,"3,00 mio. €",
2020/2021,bayer-04-leverkusen,Sven Bender,"5,50 mio. €",
2020/2021,bayer-04-leverkusen,Lars Bender,"5,50 mio. €",
2020/2021,bayer-04-leverkusen,Julian Baumgartlinger,"1,50 mio. €",
2020/2021,bayer-04-leverkusen,Kerem Demirbay,"18,00 mio. €",
2020/2021,bayer-04-leverkusen,Nadiem Amiri,"18,00 mio. €",
2020/2021,bayer-04-leverkusen,Exequiel Palacios,"13,00 mio. €",
2020/2021,bayer-04-leverkusen,Charles Aránguiz,"6,00 mio. €",
2020/2021,bayer-04-leverkusen,Samed Onur,500 K €,
2020/2021,bayer-04-leverkusen,Cem Türkmen,400 K €,
2020/2021,bayer-04-leverkusen,Jeremie Frimpong,"10,00 mio. €",
2020/2021,bayer-04-leverkusen,Florian Wirtz,"45,00 mio. €",
2020/2021,bayer-04-leverkusen,Paulinho,"13,00 mio. €",
2020/2021,bayer-04-leverkusen,Demarai Gray,"8,00 mio. €",
2020/2021,bayer-04-leverkusen,Moussa Diaby,"38,00 mio. €",
2020/2021,bayer-04-leverkusen,Leon Bailey,"35,00 mio. €",
2020/2021,bayer-04-leverkusen,Karim Bellarabi,"4,50 mio. €",
2020/2021,bayer-04-leverkusen,Patrik Schick,"23,00 mio. €",
2020/2021,bayer-04-leverkusen,Lucas Alario,"20,00 mio. €",
2020/2021,bayer-04-leverkusen,Joel Pohjanpalo,"2,50 mio. €",
2020/2021,bayer-04-leverkusen,Emrehan Gedikli,"1,00 mio. €",
2020/2021,borussia-monchengladbach,Yann Sommer,"6,00 mio. €",
2020/2021,borussia-monchengladbach,Tobias Sippel,400 K €,
2020/2021,borussia-monchengladbach,Jan Olschowsky,300 K €,
2020/2021,borussia-monchengladbach,Max Grün,150 K €,
2020/2021,borussia-monchengladbach,Matthias Ginter,"30,00 mio. €",
2020/2021,borussia-monchengladbach,Nico Elvedi,"28,00 mio. €",
2020/2021,borussia-monchengladbach,Jordan Beyer,"2,00 mio. €",
2020/2021,borussia-monchengladbach,Mamadou Doucouré,100 K €,
2020/2021,borussia-monchengladbach,Ramy Bensebaini,"22,00 mio. €",
2020/2021,borussia-monchengladbach,Andreas Poulsen,800 K €,
2020/2021,borussia-monchengladbach,Oscar Wendt,600 K €,
2020/2021,borussia-monchengladbach,Stefan Lainer,"12,50 mio. €",
2020/2021,borussia-monchengladbach,Joe Scally,"2,00 mio. €",
2020/2021,borussia-monchengladbach,Tony Jantschke,"1,40 mio. €",
2020/2021,borussia-monchengladbach,Michael Lang,800 K €,
2020/2021,borussia-monchengladbach,Kaan Kurt,250 K €,
2020/2021,borussia-monchengladbach,Denis Zakaria,"30,00 mio. €",
2020/2021,borussia-monchengladbach,Christoph Kramer,"7,00 mio. €",
2020/2021,borussia-monchengladbach,Florian Neuhaus,"35,00 mio. €",
2020/2021,borussia-monchengladbach,László Bénes,"4,00 mio. €",
2020/2021,borussia-monchengladbach,Rocco Reitz,500 K €,
2020/2021,borussia-monchengladbach,Torben Müsel,300 K €,
2020/2021,borussia-monchengladbach,Valentino Lazaro,"10,00 mio. €",
2020/2021,borussia-monchengladbach,Jonas Hofmann,"16,00 mio. €",
2020/2021,borussia-monchengladbach,Lars Stindl,"5,00 mio. €",
2020/2021,borussia-monchengladbach,Famana Quizera,200 K €,
2020/2021,borussia-monchengladbach,Ibrahima Traoré,600 K €,
2020/2021,borussia-monchengladbach,Hannes Wolf,"8,00 mio. €",
2020/2021,borussia-monchengladbach,Patrick Herrmann,"3,50 mio. €",
2020/2021,borussia-monchengladbach,Marcus Thuram,"35,00 mio. €",
2020/2021,borussia-monchengladbach,Alassane Pléa,"22,00 mio. €",
2020/2021,borussia-monchengladbach,Breel Embolo,"16,00 mio. €",
2020/2021,borussia-monchengladbach,Julio Villalba,350 K €,
2020/2021,eintracht-frankfurt,Kevin Trapp,"6,50 mio. €",
2020/2021,eintracht-frankfurt,Frederik Rönnow,"2,50 mio. €",
2020/2021,eintracht-frankfurt,Markus Schubert,"1,80 mio. €",
2020/2021,eintracht-frankfurt,Elias Bördner,250 K €,
2020/2021,eintracht-frankfurt,Evan Ndicka,"28,00 mio. €",
2020/2021,eintracht-frankfurt,Martin Hinteregger,"18,00 mio. €",
2020/2021,eintracht-frankfurt,Tuta,"9,00 mio. €",
2020/2021,eintracht-frankfurt,Danny da Costa,"6,00 mio. €",
2020/2021,eintracht-frankfurt,Almamy Touré,"5,50 mio. €",
2020/2021,eintracht-frankfurt,Simon Falette,800 K €,
2020/2021,eintracht-frankfurt,Fynn Otto,200 K €,
2020/2021,eintracht-frankfurt,Felix Irorere,200 K €,
2020/2021,eintracht-frankfurt,Yannick Brugger,100 K €,
2020/2021,eintracht-frankfurt,David Abraham,-,
2020/2021,eintracht-frankfurt,Jetro Willems,"2,50 mio. €",
2020/2021,eintracht-frankfurt,Erik Durm,"2,50 mio. €",
2020/2021,eintracht-frankfurt,Timothy Chandler,"1,50 mio. €",
2020/2021,eintracht-frankfurt,Dominik Kohr,"6,00 mio. €",
2020/2021,eintracht-frankfurt,Stefan Ilsanker,"1,70 mio. €",
2020/2021,eintracht-frankfurt,Makoto Hasebe,800 K €,
2020/2021,eintracht-frankfurt,Jabez Makanda,200 K €,
2020/2021,eintracht-frankfurt,Lukas Fahrnberger,200 K €,
2020/2021,eintracht-frankfurt,Djibril Sow,"15,00 mio. €",
2020/2021,eintracht-frankfurt,Sebastian Rode,"4,00 mio. €",
2020/2021,eintracht-frankfurt,Filip Kostić,"35,00 mio. €",
2020/2021,eintracht-frankfurt,Daichi Kamada,"25,00 mio. €",
2020/2021,eintracht-frankfurt,Aymen Barkok,"3,50 mio. €",
2020/2021,eintracht-frankfurt,Steven Zuber,"2,50 mio. €",
2020/2021,eintracht-frankfurt,Ajdin Hrustić,"1,80 mio. €",
2020/2021,eintracht-frankfurt,Amin Younes,"10,00 mio. €",
2020/2021,eintracht-frankfurt,André Silva,"45,00 mio. €",
2020/2021,eintracht-frankfurt,Luka Jović,"20,00 mio. €",
2020/2021,eintracht-frankfurt,Gonçalo Paciência,"5,00 mio. €",
2020/2021,eintracht-frankfurt,Bas Dost,"4,80 mio. €",
2020/2021,eintracht-frankfurt,Ragnar Ache,"1,80 mio. €",
2020/2021,eintracht-frankfurt,Ali Akman,"1,50 mio. €",
2020/2021,vfl-wolfsburg,Koen Casteels,"14,00 mio. €",
2020/2021,vfl-wolfsburg,Pavao Pervan,600 K €,
2020/2021,vfl-wolfsburg,Niklas Klinger,100 K €,
2020/2021,vfl-wolfsburg,Lino Kasten,100 K €,
2020/2021,vfl-wolfsburg,Maxence Lacroix,"28,00 mio. €",
2020/2021,vfl-wolfsburg,John Brooks,"14,00 mio. €",
2020/2021,vfl-wolfsburg,Marin Pongračić,"8,50 mio. €",
2020/2021,vfl-wolfsburg,Jeffrey Bruma,"1,20 mio. €",
2020/2021,vfl-wolfsburg,Tim Siersleben,250 K €,
2020/2021,vfl-wolfsburg,Paulo Otávio,"8,00 mio. €",
2020/2021,vfl-wolfsburg,Jérôme Roussillon,"7,00 mio. €",
2020/2021,vfl-wolfsburg,Ridle Baku,"25,00 mio. €",
2020/2021,vfl-wolfsburg,Kevin Mbabu,"12,00 mio. €",
2020/2021,vfl-wolfsburg,William,"4,00 mio. €",
2020/2021,vfl-wolfsburg,Josuha Guilavogui,"5,00 mio. €",
2020/2021,vfl-wolfsburg,Xaver Schlager,"27,00 mio. €",
2020/2021,vfl-wolfsburg,Maximilian Arnold,"19,00 mio. €",
2020/2021,vfl-wolfsburg,Yannick Gerhardt,"10,00 mio. €",
2020/2021,vfl-wolfsburg,Felix Klaus,"1,50 mio. €",
2020/2021,vfl-wolfsburg,Luca Horn,175 K €,
2020/2021,vfl-wolfsburg,Yunus Mallı,"1,90 mio. €",
2020/2021,vfl-wolfsburg,Josip Brekalo,"12,00 mio. €",
2020/2021,vfl-wolfsburg,Victor Sá,"3,00 mio. €",
2020/2021,vfl-wolfsburg,Renato Steffen,"4,50 mio. €",
2020/2021,vfl-wolfsburg,Maximilian Philipp,"7,00 mio. €",
2020/2021,vfl-wolfsburg,Admir Mehmedi,"4,00 mio. €",
2020/2021,vfl-wolfsburg,Wout Weghorst,"30,00 mio. €",
2020/2021,vfl-wolfsburg,Bartosz Bialek,"5,00 mio. €",
2020/2021,vfl-wolfsburg,Omar Marmoush,"2,00 mio. €",
2020/2021,vfl-wolfsburg,Daniel Ginczek,"2,00 mio. €",
2020/2021,hertha-bsc,Alexander Schwolow,"5,00 mio. €",
2020/2021,hertha-bsc,Rune Jarstein,500 K €,
2020/2021,hertha-bsc,Nils Körber,350 K €,
2020/2021,hertha-bsc,Marcel Lotka,125 K €,
2020/2021,hertha-bsc,Niklas Stark,"10,00 mio. €",
2020/2021,hertha-bsc,Jordan Torunarigha,"9,00 mio. €",
2020/2021,hertha-bsc,Dedryck Boyata,"8,00 mio. €",
2020/2021,hertha-bsc,Márton Dárdai,"6,00 mio. €",
2020/2021,hertha-bsc,Omar Alderete,"4,50 mio. €",
2020/2021,hertha-bsc,Karim Rekik,"3,00 mio. €",
2020/2021,hertha-bsc,Lukas Klünter,"2,00 mio. €",
2020/2021,hertha-bsc,Maximilian Mittelstädt,"7,00 mio. €",
2020/2021,hertha-bsc,Luca Netz,"5,00 mio. €",
2020/2021,hertha-bsc,Marvin Plattenhardt,"4,00 mio. €",
2020/2021,hertha-bsc,Deyovaisio Zeefuik,"4,00 mio. €",
2020/2021,hertha-bsc,Peter Pekarík,800 K €,
2020/2021,hertha-bsc,Lucas Tousart,"16,00 mio. €",
2020/2021,hertha-bsc,Mattéo Guendouzi,"20,00 mio. €",
2020/2021,hertha-bsc,Ondrej Duda,"8,00 mio. €",
2020/2021,hertha-bsc,Arne Maier,"7,00 mio. €",
2020/2021,hertha-bsc,Santiago Ascacíbar,"6,50 mio. €",
2020/2021,hertha-bsc,Vladimír Darida,"3,50 mio. €",
2020/2021,hertha-bsc,Eduard Löwen,"3,00 mio. €",
2020/2021,hertha-bsc,Sami Khedira,"2,00 mio. €",
2020/2021,hertha-bsc,Jonas Michelbrink,500 K €,
2020/2021,hertha-bsc,Jonas Dirkner,200 K €,
2020/2021,hertha-bsc,Julian Albrecht,150 K €,
2020/2021,hertha-bsc,Javairô Dilrosun,"9,00 mio. €",
2020/2021,hertha-bsc,Nemanja Radonjić,"6,00 mio. €",
2020/2021,hertha-bsc,Mathew Leckie,"1,00 mio. €",
2020/2021,hertha-bsc,Dodi Lukébakio,"13,00 mio. €",
2020/2021,hertha-bsc,Marten Winkler,200 K €,
2020/2021,hertha-bsc,Matheus Cunha,"30,00 mio. €",
2020/2021,hertha-bsc,Krzysztof Piatek,"15,00 mio. €",
2020/2021,hertha-bsc,Jhon Córdoba,"15,00 mio. €",
2020/2021,hertha-bsc,Daishawn Redan,"2,20 mio. €",
2020/2021,hertha-bsc,Jessic Ngankam,"1,20 mio. €",
2020/2021,hertha-bsc,Ruwen Werthmüller,150 K €,
2020/2021,tsg-1899-hoffenheim,Oliver Baumann,"5,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Philipp Pentke,300 K €,
2020/2021,tsg-1899-hoffenheim,Luca Philipp,100 K €,
2020/2021,tsg-1899-hoffenheim,Nahuel Noll,-,
2020/2021,tsg-1899-hoffenheim,Stefan Posch,"13,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Chris Richards,"7,50 mio. €",
2020/2021,tsg-1899-hoffenheim,Kevin Akpoguma,"5,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Kevin Vogt,"4,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Kasim Adams,"1,70 mio. €",
2020/2021,tsg-1899-hoffenheim,Ermin Bicakcic,"1,50 mio. €",
2020/2021,tsg-1899-hoffenheim,Benjamin Hübner,"1,30 mio. €",
2020/2021,tsg-1899-hoffenheim,Gabriel Haider,150 K €,
2020/2021,tsg-1899-hoffenheim,Max Geschwill,100 K €,
2020/2021,tsg-1899-hoffenheim,Ryan Sessegnon,"18,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Marco John,"4,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Konstantinos Stafylidis,"1,20 mio. €",
2020/2021,tsg-1899-hoffenheim,Pavel Kaderabek,"8,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Melayro Bogarde,"2,50 mio. €",
2020/2021,tsg-1899-hoffenheim,Joshua Brenet,800 K €,
2020/2021,tsg-1899-hoffenheim,Florian Grillitsch,"18,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Diadié Samassékou,"14,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Sebastian Rudy,"3,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Håvard Nordtveit,"1,50 mio. €",
2020/2021,tsg-1899-hoffenheim,Alfons Amade,200 K €,
2020/2021,tsg-1899-hoffenheim,Dennis Geiger,"10,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Robert Skov,"10,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Andrej Kramaric,"28,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Christoph Baumgartner,"22,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Mijat Gacinovic,"3,50 mio. €",
2020/2021,tsg-1899-hoffenheim,Jacob Bruun Larsen,"5,50 mio. €",
2020/2021,tsg-1899-hoffenheim,Ihlas Bebou,"16,00 mio. €",
2020/2021,tsg-1899-hoffenheim,Munas Dabbur,"6,00 mio. €",
2020/2021,tsg-1899-hoffenheim,João Klauss,"4,50 mio. €",
2020/2021,tsg-1899-hoffenheim,Sargis Adamyan,"3,50 mio. €",
2020/2021,tsg-1899-hoffenheim,Georginio Rutter,"3,50 mio. €",
2020/2021,tsg-1899-hoffenheim,Ishak Belfodil,"2,80 mio. €",
2020/2021,tsg-1899-hoffenheim,Maximilian Beier,"2,00 mio. €",
2020/2021,vfb-stuttgart,Gregor Kobel,"13,00 mio. €",
2020/2021,vfb-stuttgart,Fabian Bredlow,500 K €,
2020/2021,vfb-stuttgart,Jens Grahl,200 K €,
2020/2021,vfb-stuttgart,Waldemar Anton,"9,00 mio. €",
2020/2021,vfb-stuttgart,Marc Oliver Kempf,"8,00 mio. €",
2020/2021,vfb-stuttgart,Konstantinos Mavropanos,"6,00 mio. €",
2020/2021,vfb-stuttgart,Clinton Mola,"1,00 mio. €",
2020/2021,vfb-stuttgart,Marcin Kaminski,800 K €,
2020/2021,vfb-stuttgart,Pascal Stenzel,"2,50 mio. €",
2020/2021,vfb-stuttgart,Antonis Aidonis,300 K €,
2020/2021,vfb-stuttgart,Orel Mangala,"22,00 mio. €",
2020/2021,vfb-stuttgart,Wataru Endo,"10,00 mio. €",
2020/2021,vfb-stuttgart,Atakan Karazor,"2,00 mio. €",
2020/2021,vfb-stuttgart,Luca Mack,250 K €,
2020/2021,vfb-stuttgart,Naouirou Ahamada,"1,80 mio. €",
2020/2021,vfb-stuttgart,Gonzalo Castro,"1,40 mio. €",
2020/2021,vfb-stuttgart,Borna Sosa,"16,00 mio. €",
2020/2021,vfb-stuttgart,Roberto Massimo,"2,50 mio. €",
2020/2021,vfb-stuttgart,Mateo Klimowicz,"5,00 mio. €",
2020/2021,vfb-stuttgart,Philipp Förster,"3,50 mio. €",
2020/2021,vfb-stuttgart,Erik Thommy,"2,50 mio. €",
2020/2021,vfb-stuttgart,Daniel Didavi,"1,80 mio. €",
2020/2021,vfb-stuttgart,Philipp Klement,"1,20 mio. €",
2020/2021,vfb-stuttgart,Lilian Egloff,"1,00 mio. €",
2020/2021,vfb-stuttgart,Darko Churlinov,"1,00 mio. €",
2020/2021,vfb-stuttgart,Momo Cissé,500 K €,
2020/2021,vfb-stuttgart,Silas,"25,00 mio. €",
2020/2021,vfb-stuttgart,Nico González,"22,00 mio. €",
2020/2021,vfb-stuttgart,Tanguy Coulibaly,"5,00 mio. €",
2020/2021,vfb-stuttgart,Sasa Kalajdzic,"22,00 mio. €",
2020/2021,vfb-stuttgart,Mohamed Sankoh,"1,00 mio. €",
2020/2021,vfb-stuttgart,Hamadi Al-Ghaddioui,500 K €,
2020/2021,1-fsv-mainz-05,Florian Müller,"8,00 mio. €",
2020/2021,1-fsv-mainz-05,Robin Zentner,"5,00 mio. €",
2020/2021,1-fsv-mainz-05,Finn Dahmen,"2,00 mio. €",
2020/2021,1-fsv-mainz-05,Omer Hanin,200 K €,
2020/2021,1-fsv-mainz-05,Marius Liesegang,100 K €,
2020/2021,1-fsv-mainz-05,Jeremiah St. Juste,"16,00 mio. €",
2020/2021,1-fsv-mainz-05,Moussa Niakhaté,"15,00 mio. €",
2020/2021,1-fsv-mainz-05,Danny da Costa,"6,00 mio. €",
2020/2021,1-fsv-mainz-05,Stefan Bell,"2,00 mio. €",
2020/2021,1-fsv-mainz-05,Alexander Hack,"2,00 mio. €",
2020/2021,1-fsv-mainz-05,Luca Kilian,"1,30 mio. €",
2020/2021,1-fsv-mainz-05,Aarón Martín,"4,50 mio. €",
2020/2021,1-fsv-mainz-05,Phillipp Mwene,"2,20 mio. €",
2020/2021,1-fsv-mainz-05,Dimitri Lavalée,800 K €,
2020/2021,1-fsv-mainz-05,Ridle Baku,"25,00 mio. €",
2020/2021,1-fsv-mainz-05,Daniel Brosinski,800 K €,
2020/2021,1-fsv-mainz-05,Dominik Kohr,"6,00 mio. €",
2020/2021,1-fsv-mainz-05,Edimilson Fernandes,"5,00 mio. €",
2020/2021,1-fsv-mainz-05,Niklas Tauer,700 K €,
2020/2021,1-fsv-mainz-05,Leandro Barreiro,"11,00 mio. €",
2020/2021,1-fsv-mainz-05,Pierre Kunde,"3,50 mio. €",
2020/2021,1-fsv-mainz-05,Danny Latza,"1,50 mio. €",
2020/2021,1-fsv-mainz-05,Merveille Papela,400 K €,
2020/2021,1-fsv-mainz-05,Jean-Paul Boëtius,"5,00 mio. €",
2020/2021,1-fsv-mainz-05,Kevin Stöger,"2,80 mio. €",
2020/2021,1-fsv-mainz-05,Paul Nebel,800 K €,
2020/2021,1-fsv-mainz-05,Levin Öztunali,"2,50 mio. €",
2020/2021,1-fsv-mainz-05,Issah Abass,700 K €,
2020/2021,1-fsv-mainz-05,Jean-Philippe Mateta,"13,00 mio. €",
2020/2021,1-fsv-mainz-05,Robin Quaison,"7,50 mio. €",
2020/2021,1-fsv-mainz-05,Jonathan Burkardt,"4,50 mio. €",
2020/2021,1-fsv-mainz-05,Karim Onisiwo,"3,50 mio. €",
2020/2021,1-fsv-mainz-05,Robert Glatzel,"2,50 mio. €",
2020/2021,1-fsv-mainz-05,Dong-won Ji,800 K €,
2020/2021,1-fsv-mainz-05,Ádám Szalai,400 K €,
2020/2021,1-fsv-mainz-05,Marlon Mustapha,300 K €,
2020/2021,sc-freiburg,Florian Müller,"8,00 mio. €",
2020/2021,sc-freiburg,Mark Flekken,"2,50 mio. €",
2020/2021,sc-freiburg,Benjamin Uphoff,500 K €,
