composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
POR_DF_31-187_1993.0,POR,DF,31-187,1993.0,5,2,185,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,9,5,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ENG-Premier League,2024.0,standard,POR,DF,31-187,1993.0,2.1,0,2,1,50.0,0.97,0.49,0.0,0.0,17.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ENG-Premier League,2024.0,shooting,POR,DF,31-187,1993.0,2.1,108,130,83.1,1707,518,59,67,88.1,38,46,82.6,8,8,100.0,0.0,0.0,0.1,0.0,0.0,14.0,0.0,0.0,9.0,ENG-Premier League,2024.0,passing,POR,DF,31-187,1993.0,2.1,150,6,37,85,29,5,150,7,5,71.4,1,14.3,84,277,125,3,3,2,1,0,92,5,ENG-Premier League,2024.0,possession,POR,DF,31-187,1993.0,2.1,5,2,1,1,3,2,7,28.6,5,4,1,3,1.0,6.0,4.0,0.0,ENG-Premier League,2024.0,defense,POR,DF,31-187,1993.0,2.1,1,0,0,2,6,0,2,1,2,0,0,0,11,1,1,50.0,ENG-Premier League,2024.0,misc
"POR_FW,MF_22-224_2002.0",POR,"FW,MF",22-224,2002.0,19,3,455,5.1,2,1,3,2,0,0,1,0,2.5,2.5,0.7,3.2,9,17,23,0.4,0.2,0.59,0.4,0.59,0.49,0.13,0.62,0.49,0.62,ENG-Premier League,2024.0,standard,POR,"FW,MF",22-224,2002.0,5.1,2,12,5,41.7,2.37,0.99,0.17,0.4,14.7,0,0,0,2.5,2.5,0.21,-0.5,-0.5,ENG-Premier League,2024.0,shooting,POR,"FW,MF",22-224,2002.0,5.1,126,178,70.8,1755,442,78,94,83.0,32,45,71.1,7,18,38.9,1.0,0.7,0.6,0.3,4.0,11.0,5.0,1.0,17.0,ENG-Premier League,2024.0,passing,POR,"FW,MF",22-224,2002.0,5.1,247,4,44,91,113,22,247,14,2,14.3,10,71.4,137,698,356,9,3,0,13,8,145,23,ENG-Premier League,2024.0,possession,POR,"FW,MF",22-224,2002.0,5.1,13,9,4,4,5,6,13,46.2,7,6,1,5,3.0,16.0,2.0,0.0,ENG-Premier League,2024.0,defense,POR,"FW,MF",22-224,2002.0,5.1,1,0,0,5,10,1,10,3,9,0,0,0,30,2,6,25.0,ENG-Premier League,2024.0,misc
"POR_FW,MF_25-152_1999.0",POR,"FW,MF",25-152,1999.0,12,3,369,4.1,1,1,2,1,0,0,2,0,2.2,2.2,1.0,3.2,21,26,30,0.24,0.24,0.49,0.24,0.49,0.54,0.23,0.78,0.54,0.78,ENG-Premier League,2024.0,standard,POR,"FW,MF",25-152,1999.0,4.1,1,20,5,25.0,4.88,1.22,0.05,0.2,15.9,0,0,0,2.2,2.2,0.11,-1.2,-1.2,ENG-Premier League,2024.0,shooting,POR,"FW,MF",25-152,1999.0,4.1,171,199,85.9,2588,663,95,105,90.5,62,68,91.2,10,15,66.7,1.0,1.0,0.5,0.0,6.0,22.0,8.0,0.0,26.0,ENG-Premier League,2024.0,passing,POR,"FW,MF",25-152,1999.0,4.1,272,2,26,128,125,30,272,31,10,32.3,14,45.2,193,1248,712,21,13,5,6,4,218,30,ENG-Premier League,2024.0,possession,POR,"FW,MF",25-152,1999.0,4.1,8,3,2,5,1,5,9,55.6,4,2,0,2,3.0,11.0,2.0,0.0,ENG-Premier League,2024.0,defense,POR,"FW,MF",25-152,1999.0,4.1,2,0,0,6,17,1,0,3,3,0,0,0,22,4,5,44.4,ENG-Premier League,2024.0,misc
"POR_FW,MF_25-253_1999.0",POR,"FW,MF",25-253,1999.0,26,4,770,8.6,3,1,4,3,0,0,5,0,1.6,1.6,2.9,4.5,18,16,50,0.35,0.12,0.47,0.35,0.47,0.19,0.34,0.53,0.19,0.53,ENG-Premier League,2024.0,standard,POR,"FW,MF",25-253,1999.0,8.6,3,18,5,27.8,2.1,0.58,0.17,0.6,14.8,0,0,0,1.6,1.6,0.09,1.4,1.4,ENG-Premier League,2024.0,shooting,POR,"FW,MF",25-253,1999.0,8.6,111,178,62.4,1542,439,64,82,78.0,33,53,62.3,5,13,38.5,1.0,2.9,1.8,-1.9,14.0,3.0,9.0,3.0,16.0,ENG-Premier League,2024.0,passing,POR,"FW,MF",25-253,1999.0,8.6,322,18,79,88,166,42,322,32,10,31.3,14,43.8,158,1035,551,18,10,8,23,11,181,50,ENG-Premier League,2024.0,possession,POR,"FW,MF",25-253,1999.0,8.6,22,11,11,9,2,4,24,16.7,20,9,1,8,12.0,34.0,15.0,0.0,ENG-Premier League,2024.0,defense,POR,"FW,MF",25-253,1999.0,8.6,5,0,0,22,20,7,19,12,11,1,0,0,42,20,25,44.4,ENG-Premier League,2024.0,misc
POR_FW_25-033_2000.0,POR,FW,25-033,2000.0,28,17,1653,18.4,3,4,7,3,0,0,8,0,2.3,2.3,4.6,6.9,97,44,174,0.16,0.22,0.38,0.16,0.38,0.13,0.25,0.38,0.13,0.38,ENG-Premier League,2024.0,standard,POR,FW,25-033,2000.0,18.4,3,43,12,27.9,2.34,0.65,0.07,0.25,18.8,0,0,0,2.3,2.3,0.05,0.7,0.7,ENG-Premier League,2024.0,shooting,POR,FW,25-033,2000.0,18.4,511,650,78.6,8086,1633,265,286,92.7,182,222,82.0,41,90,45.6,4.0,4.6,3.4,-0.6,35.0,21.0,23.0,13.0,44.0,ENG-Premier League,2024.0,passing,POR,FW,25-033,2000.0,18.4,843,7,73,252,530,89,843,83,25,30.1,38,45.8,554,4625,2397,97,46,36,33,23,624,174,ENG-Premier League,2024.0,possession,POR,FW,25-033,2000.0,18.4,17,9,6,8,3,6,16,37.5,10,11,1,10,7.0,24.0,3.0,0.0,ENG-Premier League,2024.0,defense,POR,FW,25-033,2000.0,18.4,8,0,0,17,26,3,96,7,9,0,0,0,60,9,22,29.0,ENG-Premier League,2024.0,misc
POR_FW_28-128_1996.0,POR,FW,28-128,1996.0,20,12,984,10.9,6,3,9,6,0,0,2,0,6.8,6.8,1.8,8.6,34,28,81,0.55,0.27,0.82,0.55,0.82,0.62,0.16,0.79,0.62,0.79,ENG-Premier League,2024.0,standard,POR,FW,28-128,1996.0,10.9,6,41,13,31.7,3.75,1.19,0.15,0.46,12.7,0,0,0,6.8,6.8,0.17,-0.8,-0.8,ENG-Premier League,2024.0,shooting,POR,FW,28-128,1996.0,10.9,178,259,68.7,2570,597,98,128,76.6,60,81,74.1,9,17,52.9,3.0,1.8,1.1,1.2,10.0,23.0,3.0,1.0,28.0,ENG-Premier League,2024.0,passing,POR,FW,28-128,1996.0,10.9,407,5,27,162,225,83,407,29,11,37.9,17,58.6,228,1357,711,34,21,20,35,21,283,81,ENG-Premier League,2024.0,possession,POR,FW,28-128,1996.0,10.9,11,7,0,7,4,7,19,36.8,12,9,0,9,6.0,17.0,6.0,0.0,ENG-Premier League,2024.0,defense,POR,FW,28-128,1996.0,10.9,2,0,0,16,11,0,8,6,7,1,0,0,36,20,25,44.4,ENG-Premier League,2024.0,misc
"POR_MF,FW_28-133_1996.0",POR,"MF,FW",28-133,1996.0,24,7,770,8.6,2,4,6,2,0,0,1,0,2.2,2.2,1.1,3.3,31,30,58,0.23,0.47,0.7,0.23,0.7,0.25,0.13,0.38,0.25,0.38,ENG-Premier League,2024.0,standard,POR,"MF,FW",28-133,1996.0,8.6,2,18,7,38.9,2.1,0.82,0.11,0.29,19.9,0,0,0,2.2,2.2,0.12,-0.2,-0.2,ENG-Premier League,2024.0,shooting,POR,"MF,FW",28-133,1996.0,8.6,186,256,72.7,3117,789,95,113,84.1,73,96,76.0,13,29,44.8,4.0,1.1,0.6,2.9,11.0,13.0,16.0,5.0,30.0,ENG-Premier League,2024.0,passing,POR,"MF,FW",28-133,1996.0,8.6,366,4,42,161,176,28,366,20,5,25.0,11,55.0,223,1693,878,31,19,5,33,14,247,58,ENG-Premier League,2024.0,possession,POR,"MF,FW",28-133,1996.0,8.6,14,4,2,5,7,3,15,20.0,12,9,0,9,5.0,19.0,3.0,0.0,ENG-Premier League,2024.0,defense,POR,"MF,FW",28-133,1996.0,8.6,1,0,0,14,15,3,16,5,4,0,0,0,34,3,10,23.1,ENG-Premier League,2024.0,misc
"POR_MF,FW_30-244_1994.0",POR,"MF,FW",30-244,1994.0,27,23,2131,23.7,2,4,6,2,0,0,6,0,3.0,3.0,4.2,7.2,84,99,169,0.08,0.17,0.25,0.08,0.25,0.13,0.18,0.31,0.13,0.31,ENG-Premier League,2024.0,standard,POR,"MF,FW",30-244,1994.0,23.7,2,27,9,33.3,1.14,0.38,0.07,0.22,13.0,0,0,0,3.0,3.0,0.11,-1.0,-1.0,ENG-Premier League,2024.0,shooting,POR,"MF,FW",30-244,1994.0,23.7,1163,1344,86.5,17580,3215,661,722,91.6,420,479,87.7,57,86,66.3,4.0,4.2,3.5,-0.2,42.0,64.0,27.0,7.0,99.0,ENG-Premier League,2024.0,passing,POR,"MF,FW",30-244,1994.0,23.7,1556,37,270,612,690,125,1556,53,25,47.2,22,41.5,969,6251,3170,84,54,30,18,30,1145,169,ENG-Premier League,2024.0,possession,POR,"MF,FW",30-244,1994.0,23.7,47,30,15,24,8,22,46,47.8,24,26,6,20,18.0,65.0,21.0,3.0,ENG-Premier League,2024.0,defense,POR,"MF,FW",30-244,1994.0,23.7,6,0,0,21,25,3,48,18,30,0,0,0,80,4,10,28.6,ENG-Premier League,2024.0,misc
POR_MF_20-275_2004.0,POR,MF,20-275,2004.0,29,27,2321,25.8,2,3,5,2,0,0,7,0,3.7,3.7,2.4,6.1,65,120,91,0.08,0.12,0.19,0.08,0.19,0.14,0.09,0.24,0.14,0.24,ENG-Premier League,2024.0,standard,POR,MF,20-275,2004.0,25.8,2,36,13,36.1,1.4,0.5,0.06,0.15,18.3,3,0,0,3.7,3.7,0.1,-1.7,-1.7,ENG-Premier League,2024.0,shooting,POR,MF,20-275,2004.0,25.8,884,1112,79.5,15050,3593,419,481,87.1,337,394,85.5,88,157,56.1,3.0,2.4,2.8,0.6,27.0,78.0,19.0,4.0,120.0,ENG-Premier League,2024.0,passing,POR,MF,20-275,2004.0,25.8,1427,50,300,706,452,43,1427,90,43,47.8,40,44.4,737,4715,2546,65,55,8,42,29,881,91,ENG-Premier League,2024.0,possession,POR,MF,20-275,2004.0,25.8,75,41,38,23,14,27,57,47.4,30,33,3,30,18.0,93.0,26.0,5.0,ENG-Premier League,2024.0,defense,POR,MF,20-275,2004.0,25.8,7,0,0,37,44,3,90,18,41,0,0,0,147,13,9,59.1,ENG-Premier League,2024.0,misc
POR_MF_30-215_1994.0,POR,MF,30-215,1994.0,30,30,2555,28.4,8,9,17,5,3,3,4,2,8.8,6.5,6.6,13.0,60,251,112,0.28,0.32,0.6,0.18,0.49,0.31,0.23,0.54,0.23,0.46,ENG-Premier League,2024.0,standard,POR,MF,30-215,1994.0,28.4,8,76,23,30.3,2.68,0.81,0.07,0.22,21.7,11,3,3,8.8,6.5,0.09,-0.8,-1.5,ENG-Premier League,2024.0,shooting,POR,MF,30-215,1994.0,28.4,1388,1851,75.0,24560,8701,667,772,86.4,503,627,80.2,175,331,52.9,9.0,6.6,6.3,2.4,75.0,166.0,60.0,9.0,251.0,ENG-Premier League,2024.0,passing,POR,MF,30-215,1994.0,28.4,2187,53,364,1034,811,68,2184,61,25,41.0,30,49.2,1283,6030,3139,60,53,10,35,35,1528,112,ENG-Premier League,2024.0,possession,POR,MF,30-215,1994.0,28.4,70,42,21,35,14,27,70,38.6,43,28,4,24,23.0,93.0,33.0,2.0,ENG-Premier League,2024.0,defense,POR,MF,30-215,1994.0,28.4,4,2,1,26,36,2,161,23,42,0,0,0,179,19,25,43.2,ENG-Premier League,2024.0,misc
ROU_DF_23-067_2002.0,ROU,DF,23-067,2002.0,16,14,1252,13.9,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,7,37,2,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ENG-Premier League,2024.0,standard,ROU,DF,23-067,2002.0,13.9,0,5,1,20.0,0.36,0.07,0.0,0.0,12.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,ENG-Premier League,2024.0,shooting,ROU,DF,23-067,2002.0,13.9,716,840,85.2,13638,5250,223,245,91.0,437,470,93.0,47,107,43.9,0.0,0.4,0.2,-0.4,4.0,52.0,2.0,1.0,37.0,ENG-Premier League,2024.0,passing,ROU,DF,23-067,2002.0,13.9,961,148,510,430,30,12,961,2,0,0.0,0,0.0,623,3349,1666,7,3,0,8,2,669,2,ENG-Premier League,2024.0,possession,ROU,DF,23-067,2002.0,13.9,10,6,8,2,0,6,12,50.0,6,22,16,6,15.0,25.0,49.0,4.0,ENG-Premier League,2024.0,defense,ROU,DF,23-067,2002.0,13.9,1,0,0,6,10,0,1,15,6,0,0,0,48,33,22,60.0,ENG-Premier League,2024.0,misc
SCO_DF_31-031_1994.0,SCO,DF,31-031,1994.0,29,26,2187,24.3,0,0,0,0,0,0,3,1,0.9,0.9,4.1,5.1,57,162,90,0.0,0.0,0.0,0.0,0.0,0.04,0.17,0.21,0.04,0.21,ENG-Premier League,2024.0,standard,SCO,DF,31-031,1994.0,24.3,0,12,2,16.7,0.49,0.08,0.0,0.0,15.0,0,0,0,0.9,0.9,0.08,-0.9,-0.9,ENG-Premier League,2024.0,shooting,SCO,DF,31-031,1994.0,24.3,1399,1676,83.5,23490,7493,685,724,94.6,598,687,87.0,99,209,47.4,0.0,4.1,3.9,-4.1,38.0,137.0,27.0,15.0,162.0,ENG-Premier League,2024.0,passing,SCO,DF,31-031,1994.0,24.3,1860,82,469,849,555,46,1860,17,7,41.2,9,52.9,992,4404,2524,57,47,6,23,10,1248,90,ENG-Premier League,2024.0,possession,SCO,DF,31-031,1994.0,24.3,38,22,24,10,4,30,47,63.8,17,9,4,5,20.0,58.0,49.0,2.0,ENG-Premier League,2024.0,defense,SCO,DF,31-031,1994.0,24.3,3,1,0,10,7,2,131,20,22,0,1,0,89,5,12,29.4,ENG-Premier League,2024.0,misc
"SCO_FW,DF_31-046_1994.0",SCO,"FW,DF",31-046,1994.0,8,4,306,3.4,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,10,8,18,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ENG-Premier League,2024.0,standard,SCO,"FW,DF",31-046,1994.0,3.4,0,1,1,100.0,0.29,0.29,0.0,0.0,31.6,0,0,0,0.0,0.0,0.03,0.0,0.0,ENG-Premier League,2024.0,shooting,SCO,"FW,DF",31-046,1994.0,3.4,77,103,74.8,1121,208,43,46,93.5,28,40,70.0,3,10,30.0,0.0,0.1,0.1,-0.1,2.0,3.0,1.0,0.0,8.0,ENG-Premier League,2024.0,passing,SCO,"FW,DF",31-046,1994.0,3.4,131,12,45,50,37,3,131,3,2,66.7,1,33.3,74,492,252,10,5,2,4,2,94,18,ENG-Premier League,2024.0,possession,SCO,"FW,DF",31-046,1994.0,3.4,6,2,2,4,0,4,6,66.7,2,1,1,0,1.0,7.0,9.0,0.0,ENG-Premier League,2024.0,defense,SCO,"FW,DF",31-046,1994.0,3.4,0,1,0,1,4,1,12,1,2,0,1,0,10,2,3,40.0,ENG-Premier League,2024.0,misc
SCO_FW_26-055_1999.0,SCO,FW,26-055,1999.0,19,1,300,3.3,2,1,3,2,0,0,1,0,1.1,1.1,0.3,1.3,6,10,21,0.6,0.3,0.9,0.6,0.9,0.32,0.08,0.4,0.32,0.4,ENG-Premier League,2024.0,standard,SCO,FW,26-055,1999.0,3.3,2,6,4,66.7,1.8,1.2,0.33,0.5,10.1,0,0,0,1.1,1.1,0.18,0.9,0.9,ENG-Premier League,2024.0,shooting,SCO,FW,26-055,1999.0,3.3,40,74,54.1,418,115,31,46,67.4,6,15,40.0,0,1,0.0,1.0,0.3,0.1,0.7,3.0,0.0,3.0,0.0,10.0,ENG-Premier League,2024.0,passing,SCO,FW,26-055,1999.0,3.3,113,6,17,36,61,17,113,3,2,66.7,1,33.3,62,310,111,6,1,5,14,8,93,21,ENG-Premier League,2024.0,possession,SCO,FW,26-055,1999.0,3.3,2,2,1,0,1,1,2,50.0,1,0,0,0,1.0,3.0,6.0,0.0,ENG-Premier League,2024.0,defense,SCO,FW,26-055,1999.0,3.3,1,0,0,7,5,1,2,1,2,0,0,0,8,20,10,66.7,ENG-Premier League,2024.0,misc
"SCO_MF,FW_30-175_1994.0",SCO,"MF,FW",30-175,1994.0,27,23,1885,20.9,0,3,3,0,0,0,6,0,2.2,2.2,3.3,5.5,27,87,66,0.0,0.14,0.14,0.0,0.14,0.1,0.16,0.26,0.1,0.26,ENG-Premier League,2024.0,standard,SCO,"MF,FW",30-175,1994.0,20.9,0,23,2,8.7,1.1,0.1,0.0,0.0,16.9,1,0,0,2.2,2.2,0.1,-2.2,-2.2,ENG-Premier League,2024.0,shooting,SCO,"MF,FW",30-175,1994.0,20.9,613,737,83.2,10356,2718,292,320,91.3,254,293,86.7,55,90,61.1,3.0,3.3,2.4,-0.3,26.0,60.0,26.0,7.0,87.0,ENG-Premier League,2024.0,passing,SCO,"MF,FW",30-175,1994.0,20.9,916,22,143,496,287,46,916,43,17,39.5,12,27.9,509,2522,1077,27,16,5,32,24,649,66,ENG-Premier League,2024.0,possession,SCO,"MF,FW",30-175,1994.0,20.9,27,18,8,13,6,10,21,47.6,11,16,1,15,11.0,38.0,12.0,3.0,ENG-Premier League,2024.0,defense,SCO,"MF,FW",30-175,1994.0,20.9,6,0,0,42,59,3,48,11,18,0,0,0,87,15,7,68.2,ENG-Premier League,2024.0,misc
SCO_MF_24-333_2000.0,SCO,MF,24-333,2000.0,10,1,166,1.8,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.4,0,9,4,0.0,0.0,0.0,0.0,0.0,0.06,0.13,0.19,0.06,0.19,ENG-Premier League,2024.0,standard,SCO,MF,24-333,2000.0,1.8,0,4,2,50.0,2.17,1.08,0.0,0.0,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ENG-Premier League,2024.0,shooting,SCO,MF,24-333,2000.0,1.8,109,124,87.9,1705,439,61,64,95.3,36,43,83.7,9,9,100.0,0.0,0.2,0.1,-0.2,1.0,14.0,1.0,1.0,9.0,ENG-Premier League,2024.0,passing,SCO,MF,24-333,2000.0,1.8,150,7,37,89,24,0,150,1,1,100.0,0,0.0,73,305,137,0,1,0,1,3,104,4,ENG-Premier League,2024.0,possession,SCO,MF,24-333,2000.0,1.8,7,4,3,3,1,1,5,20.0,4,5,1,4,1.0,8.0,5.0,0.0,ENG-Premier League,2024.0,defense,SCO,MF,24-333,2000.0,1.8,2,0,0,6,1,0,2,1,4,0,0,0,10,1,1,50.0,ENG-Premier League,2024.0,misc
SCO_MF_30-048_1995.0,SCO,MF,30-048,1995.0,29,27,2117,23.5,2,3,5,2,0,0,9,0,1.8,1.8,3.5,5.4,34,137,44,0.09,0.13,0.21,0.09,0.21,0.08,0.15,0.23,0.08,0.23,ENG-Premier League,2024.0,standard,SCO,MF,30-048,1995.0,23.5,2,33,12,36.4,1.4,0.51,0.06,0.17,19.6,0,0,0,1.8,1.8,0.06,0.2,0.2,ENG-Premier League,2024.0,shooting,SCO,MF,30-048,1995.0,23.5,837,1056,79.3,14882,4269,368,417,88.2,378,430,87.9,82,168,48.8,3.0,3.5,3.0,-0.5,41.0,118.0,33.0,5.0,137.0,ENG-Premier League,2024.0,passing,SCO,MF,30-048,1995.0,23.5,1376,74,256,773,372,46,1376,48,23,47.9,22,45.8,726,3802,1773,34,40,8,44,25,777,44,ENG-Premier League,2024.0,possession,SCO,MF,30-048,1995.0,23.5,54,33,19,27,8,27,64,42.2,37,44,11,33,30.0,84.0,51.0,3.0,ENG-Premier League,2024.0,defense,SCO,MF,30-048,1995.0,23.5,9,0,0,43,31,1,48,30,33,0,0,0,182,20,28,41.7,ENG-Premier League,2024.0,misc
SCO_MF_34-081_1991.0,SCO,MF,34-081,1991.0,19,2,438,4.9,1,0,1,1,0,0,2,1,0.1,0.1,0.7,0.9,13,45,21,0.21,0.0,0.21,0.21,0.21,0.03,0.14,0.17,0.03,0.17,ENG-Premier League,2024.0,standard,SCO,MF,34-081,1991.0,4.9,1,4,1,25.0,0.82,0.21,0.25,1.0,23.5,1,0,0,0.1,0.1,0.04,0.9,0.9,ENG-Premier League,2024.0,shooting,SCO,MF,34-081,1991.0,4.9,433,470,92.1,6800,1478,238,252,94.4,165,173,95.4,26,33,78.8,0.0,0.7,0.9,-0.7,8.0,43.0,7.0,3.0,45.0,ENG-Premier League,2024.0,passing,SCO,MF,34-081,1991.0,4.9,506,5,69,275,169,7,506,11,4,36.4,3,27.3,343,1676,807,13,15,3,4,3,417,21,ENG-Premier League,2024.0,possession,SCO,MF,34-081,1991.0,4.9,10,5,4,2,4,4,7,57.1,3,4,1,3,4.0,14.0,1.0,1.0,ENG-Premier League,2024.0,defense,SCO,MF,34-081,1991.0,4.9,2,1,0,7,16,0,12,4,5,0,0,0,36,4,6,40.0,ENG-Premier League,2024.0,misc
SEN_FW_23-295_2001.0,SEN,FW,23-295,2001.0,25,23,1862,20.7,9,5,14,9,0,0,6,0,11.7,11.7,4.1,15.8,43,30,101,0.44,0.24,0.68,0.44,0.68,0.56,0.2,0.76,0.56,0.76,ENG-Premier League,2024.0,standard,SEN,FW,23-295,2001.0,20.7,9,67,31,46.3,3.24,1.5,0.13,0.29,12.4,0,0,0,11.7,11.7,0.18,-2.7,-2.7,ENG-Premier League,2024.0,shooting,SEN,FW,23-295,2001.0,20.7,246,330,74.5,3288,746,150,184,81.5,70,93,75.3,8,13,61.5,5.0,4.1,1.7,0.9,27.0,19.0,6.0,1.0,30.0,ENG-Premier League,2024.0,passing,SEN,FW,23-295,2001.0,20.7,583,19,43,241,307,124,583,55,17,30.9,28,50.9,349,2217,1188,43,22,28,56,34,425,101,ENG-Premier League,2024.0,possession,SEN,FW,23-295,2001.0,20.7,17,10,4,5,8,2,7,28.6,5,12,2,10,2.0,19.0,15.0,0.0,ENG-Premier League,2024.0,defense,SEN,FW,23-295,2001.0,20.7,6,0,0,23,27,18,3,2,10,0,0,0,40,14,30,31.8,ENG-Premier League,2024.0,misc
SEN_FW_25-036_2000.0,SEN,FW,25-036,2000.0,26,23,1973,21.9,7,0,7,5,2,2,3,0,4.5,2.9,1.5,4.5,73,41,99,0.32,0.0,0.32,0.23,0.23,0.21,0.07,0.28,0.13,0.2,ENG-Premier League,2024.0,standard,SEN,FW,25-036,2000.0,21.9,7,26,10,38.5,1.19,0.46,0.19,0.5,17.6,0,2,2,4.5,2.9,0.11,2.5,2.1,ENG-Premier League,2024.0,shooting,SEN,FW,25-036,2000.0,21.9,473,588,80.4,7228,1520,269,317,84.9,160,186,86.0,33,46,71.7,0.0,1.5,1.2,-1.5,16.0,32.0,14.0,5.0,41.0,ENG-Premier League,2024.0,passing,SEN,FW,25-036,2000.0,21.9,879,32,186,357,383,67,877,127,59,46.5,59,46.5,502,3999,2005,73,37,27,43,37,527,99,ENG-Premier League,2024.0,possession,SEN,FW,25-036,2000.0,21.9,46,24,18,14,14,19,44,43.2,25,23,4,19,17.0,63.0,22.0,1.0,ENG-Premier League,2024.0,defense,SEN,FW,25-036,2000.0,21.9,3,0,0,18,44,5,35,17,24,0,0,0,149,4,15,21.1,ENG-Premier League,2024.0,misc
SEN_MF_22-209_2002.0,SEN,MF,22-209,2002.0,29,16,1457,16.2,3,2,5,3,0,0,6,0,3.1,3.1,1.5,4.7,28,74,41,0.19,0.12,0.31,0.19,0.31,0.19,0.1,0.29,0.19,0.29,ENG-Premier League,2024.0,standard,SEN,MF,22-209,2002.0,16.2,3,27,12,44.4,1.67,0.74,0.11,0.25,21.2,0,0,0,3.1,3.1,0.12,-0.1,-0.1,ENG-Premier League,2024.0,shooting,SEN,MF,22-209,2002.0,16.2,757,867,87.3,11619,2704,408,446,91.5,288,319,90.3,39,52,75.0,2.0,1.5,0.6,0.5,14.0,79.0,8.0,2.0,74.0,ENG-Premier League,2024.0,passing,SEN,MF,22-209,2002.0,16.2,1041,31,224,584,251,21,1041,25,11,44.0,12,48.0,662,3910,1679,28,28,4,24,18,743,41,ENG-Premier League,2024.0,possession,SEN,MF,22-209,2002.0,16.2,41,29,16,21,4,10,21,47.6,11,21,7,14,22.0,63.0,17.0,1.0,ENG-Premier League,2024.0,defense,SEN,MF,22-209,2002.0,16.2,6,0,0,25,28,2,10,22,29,0,1,0,100,23,32,41.8,ENG-Premier League,2024.0,misc
SEN_MF_27-045_1998.0,SEN,MF,27-045,1998.0,30,23,2110,23.4,7,3,10,7,0,0,3,0,7.8,7.8,6.0,13.8,59,68,153,0.3,0.13,0.43,0.3,0.43,0.33,0.26,0.59,0.33,0.59,ENG-Premier League,2024.0,standard,SEN,MF,27-045,1998.0,23.4,7,43,24,55.8,1.83,1.02,0.16,0.29,13.8,0,0,0,7.8,7.8,0.19,-0.8,-0.8,ENG-Premier League,2024.0,shooting,SEN,MF,27-045,1998.0,23.4,396,597,66.3,5907,1742,216,288,75.0,151,214,70.6,17,39,43.6,3.0,6.0,5.0,-3.0,33.0,22.0,33.0,6.0,68.0,ENG-Premier League,2024.0,passing,SEN,MF,27-045,1998.0,23.4,867,35,137,332,407,108,867,47,14,29.8,24,51.1,475,2955,1631,59,37,24,56,38,587,153,ENG-Premier League,2024.0,possession,SEN,MF,27-045,1998.0,23.4,19,10,8,8,3,7,22,31.8,15,21,7,14,7.0,26.0,31.0,0.0,ENG-Premier League,2024.0,defense,SEN,MF,27-045,1998.0,23.4,3,0,0,11,44,10,42,7,10,1,0,0,90,27,42,39.1,ENG-Premier League,2024.0,misc
