league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession
FRA-Ligue 1,2022,Lille,Jonas Martin,FRA,MF,32,1990,12,2,277,3.1,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,4,20,4,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,standard,FRA,MF,32,1990,3.1,9,7,4,5,0,5,14,35.7,9,3,1,2,7,16,3,0,defense,FRA,MF,32,1990,3.1,2,0,0,9,5,0,3,7,7,0,0,0,24,8,3,72.7,misc,FRA,MF,32,1990,3.1,0,1,0,0.0,0.32,0.0,0.0,,7.6,0,0,0,0.1,0.1,0.12,-0.1,-0.1,shooting,FRA,MF,32,1990,3.1,193,229,84.3,3285,864,99,117,84.6,62,73,84.9,24,30,80.0,0,0.1,0.3,-0.1,4,19,2,0,20,passing,FRA,MF,32,1990,3.1,262,6,56,178,29,3,262,1,0,0.0,1,100.0,202,986,387,4,6,0,2,4,191,4,possession
FRA-Ligue 1,2022,Montpellier,Jonas Omlin,SUI,GK,28,1994,14,14,1166,13.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SUI,GK,28,1994,13.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,8,1,defense,SUI,GK,28,1994,13.0,1,1,0,1,3,0,0,0,0,0,0,0,16,3,0,100.0,misc,SUI,GK,28,1994,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,SUI,GK,28,1994,13.0,295,415,71.1,8042,5958,53,54,98.1,155,158,98.1,86,202,42.6,0,0.0,0.0,0.0,0,4,0,0,0,passing,SUI,GK,28,1994,13.0,450,365,448,2,0,0,450,1,0,0.0,1,100.0,298,1693,1024,0,0,0,0,0,172,0,possession
FRA-Ligue 1,2022,Lille,Jonathan Bamba,CIV,FW,26,1996,34,32,2783,30.9,6,7,13,6,0,0,6,0,8.2,8.2,6.5,14.7,111,146,345,0.19,0.23,0.42,0.19,0.42,0.27,0.21,0.47,0.27,0.47,standard,CIV,FW,26,1996,30.9,37,17,12,14,11,14,45,31.1,31,36,1,35,22,59,14,0,defense,CIV,FW,26,1996,30.9,6,0,0,33,59,12,79,22,17,0,1,0,200,20,35,36.4,misc,CIV,FW,26,1996,30.9,6,71,28,39.4,2.3,0.91,0.08,0.21,15.5,0,0,0,8.2,8.2,0.12,-2.2,-2.2,shooting,CIV,FW,26,1996,30.9,1125,1405,80.1,15835,4358,655,755,86.8,336,407,82.6,53,95,55.8,7,6.5,6.4,0.5,46,93,59,9,146,passing,CIV,FW,26,1996,30.9,1803,22,170,799,859,140,1803,99,35,35.4,54,54.5,1438,8683,3476,111,84,29,66,61,1354,345,possession
FRA-Ligue 1,2022,Marseille,Jonathan Clauss,FRA,DF,29,1992,34,32,2590,28.8,2,9,11,2,0,0,1,0,4.2,4.2,8.4,12.6,83,121,240,0.07,0.31,0.38,0.07,0.38,0.15,0.29,0.44,0.15,0.44,standard,FRA,DF,29,1992,28.8,46,28,21,16,9,23,52,44.2,29,29,4,25,31,77,40,2,defense,FRA,DF,29,1992,28.8,1,0,0,25,12,3,110,31,28,0,1,0,180,10,17,37.0,misc,FRA,DF,29,1992,28.8,2,48,12,25.0,1.67,0.42,0.04,0.17,17.5,0,0,0,4.2,4.2,0.09,-2.2,-2.2,shooting,FRA,DF,29,1992,28.8,1091,1461,74.7,17647,6285,553,671,82.4,426,542,78.6,74,150,49.3,9,8.4,7.2,0.6,49,90,54,23,121,passing,FRA,DF,29,1992,28.8,1757,57,326,737,720,114,1757,63,32,50.8,27,42.9,1215,6722,3314,83,51,22,47,16,1081,240,possession
FRA-Ligue 1,2022,Lille,Jonathan David,CAN,FW,22,2000,37,36,3166,35.2,24,4,28,14,10,11,6,0,23.6,15.1,6.1,21.2,67,95,297,0.68,0.11,0.8,0.4,0.51,0.67,0.17,0.84,0.43,0.6,standard,CAN,FW,22,2000,35.2,24,17,6,11,7,10,27,37.0,17,20,2,18,8,32,13,0,defense,CAN,FW,22,2000,35.2,6,0,0,41,59,23,7,8,17,0,0,0,89,16,64,20.0,misc,CAN,FW,22,2000,35.2,24,95,44,46.3,2.7,1.25,0.15,0.32,15.8,0,10,11,23.6,15.1,0.16,0.4,-1.1,shooting,CAN,FW,22,2000,35.2,716,875,81.8,9883,2246,423,495,85.5,215,255,84.3,28,30,93.3,4,6.1,5.7,-2.1,53,54,34,2,95,passing,CAN,FW,22,2000,35.2,1224,23,87,529,622,214,1213,78,29,37.2,38,48.7,973,5196,1898,67,44,39,87,52,947,297,possession
FRA-Ligue 1,2022,Lens,Jonathan Gradit,FRA,DF,29,1992,33,33,2823,31.4,1,3,4,1,0,0,7,0,0.8,0.8,1.1,2.0,41,233,9,0.03,0.1,0.13,0.03,0.13,0.03,0.04,0.06,0.03,0.06,standard,FRA,DF,29,1992,31.4,62,40,30,25,7,31,53,58.5,22,40,26,14,38,100,83,0,defense,FRA,DF,29,1992,31.4,7,0,0,31,39,0,15,38,40,0,0,0,140,47,45,51.1,misc,FRA,DF,29,1992,31.4,1,5,1,20.0,0.16,0.03,0.2,1.0,14.1,0,0,0,0.8,0.8,0.16,0.2,0.2,shooting,FRA,DF,29,1992,31.4,1875,2093,89.6,34040,12990,727,789,92.1,942,1011,93.2,159,218,72.9,3,1.1,1.6,1.9,13,221,17,5,233,passing,FRA,DF,29,1992,31.4,2369,159,749,1452,183,7,2369,26,12,46.2,12,46.2,1860,10993,6399,41,68,2,18,9,1756,9,possession
FRA-Ligue 1,2022,Troyes,Jordan Dongmo,CMR,MF,21,2001,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,CMR,MF,21,2001,0.2,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,defense,CMR,MF,21,2001,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,misc,CMR,MF,21,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,CMR,MF,21,2001,0.2,9,10,90.0,120,10,5,5,100.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,passing,CMR,MF,21,2001,0.2,13,0,0,9,4,0,13,1,0,0.0,1,100.0,11,37,7,0,0,0,1,1,11,0,possession
FRA-Ligue 1,2022,Montpellier,Jordan Ferri,FRA,MF,30,1992,34,32,2738,30.4,1,2,3,1,0,0,7,1,0.8,0.8,3.0,3.8,37,209,42,0.03,0.07,0.1,0.03,0.1,0.03,0.1,0.13,0.03,0.13,standard,FRA,MF,30,1992,30.4,55,35,32,19,4,30,89,33.7,59,22,6,16,26,81,21,0,defense,FRA,MF,30,1992,30.4,7,1,1,47,61,1,30,26,35,0,2,0,278,17,25,40.5,misc,FRA,MF,30,1992,30.4,1,14,2,14.3,0.46,0.07,0.07,0.5,24.1,0,0,0,0.8,0.8,0.06,0.2,0.2,shooting,FRA,MF,30,1992,30.4,1695,1989,85.2,30870,9895,716,793,90.3,705,785,89.8,213,310,68.7,2,3.0,3.3,-1.0,31,155,28,6,209,passing,FRA,MF,30,1992,30.4,2237,59,542,1401,321,10,2237,55,20,36.4,22,40.0,1785,9143,4174,37,47,2,43,44,1610,42,possession
FRA-Ligue 1,2022,Nice,Jordan Lotomba,SUI,DF,23,1998,33,27,2453,27.3,0,2,2,0,0,0,4,0,0.9,0.9,0.9,1.8,82,106,99,0.0,0.07,0.07,0.0,0.07,0.03,0.03,0.07,0.03,0.07,standard,SUI,DF,23,1998,27.3,65,38,33,24,8,31,48,64.6,17,38,11,27,32,97,53,0,defense,SUI,DF,23,1998,27.3,4,0,0,23,31,0,48,32,38,0,1,0,131,25,22,53.2,misc,SUI,DF,23,1998,27.3,0,13,5,38.5,0.48,0.18,0.0,0.0,19.8,0,0,0,0.9,0.9,0.07,-0.9,-0.9,shooting,SUI,DF,23,1998,27.3,1183,1412,83.8,17087,5822,700,775,90.3,408,484,84.3,38,69,55.1,2,0.9,1.4,1.1,16,70,22,10,106,passing,SUI,DF,23,1998,27.3,1720,93,506,857,385,20,1720,73,38,52.1,26,35.6,1131,7852,4210,82,72,6,40,24,1034,99,possession
FRA-Ligue 1,2022,Marseille,Jordan Veretout,FRA,MF,29,1993,38,31,2863,31.8,4,3,7,3,1,1,4,0,3.9,3.1,3.8,6.9,59,248,73,0.13,0.09,0.22,0.09,0.19,0.12,0.12,0.24,0.1,0.22,standard,FRA,MF,29,1993,31.8,56,35,17,32,7,25,53,47.2,28,22,7,15,36,92,40,2,defense,FRA,MF,29,1993,31.8,4,0,0,35,24,2,83,36,35,0,0,1,243,20,26,43.5,misc,FRA,MF,29,1993,31.8,4,30,9,30.0,0.94,0.28,0.1,0.33,20.5,1,1,1,3.9,3.1,0.1,0.1,-0.1,shooting,FRA,MF,29,1993,31.8,1834,2148,85.4,35304,9959,676,757,89.3,858,958,89.6,243,339,71.7,3,3.8,3.8,-0.8,36,274,25,7,248,passing,FRA,MF,29,1993,31.8,2376,89,399,1489,511,33,2375,18,12,66.7,5,27.8,1860,10525,4999,59,62,6,28,13,1702,73,possession
FRA-Ligue 1,2022,Montpellier,Joris Chotard,FRA,MF,20,2001,35,26,2461,27.3,0,6,6,0,0,0,4,0,0.6,0.6,3.5,4.1,8,105,28,0.0,0.22,0.22,0.0,0.22,0.02,0.13,0.15,0.02,0.15,standard,FRA,MF,20,2001,27.3,64,34,37,23,4,40,78,51.3,38,40,11,29,40,104,42,1,defense,FRA,MF,20,2001,27.3,4,0,0,33,18,3,33,40,34,0,0,0,188,12,20,37.5,misc,FRA,MF,20,2001,27.3,0,12,1,8.3,0.44,0.04,0.0,0.0,27.2,0,0,0,0.6,0.6,0.05,-0.6,-0.6,shooting,FRA,MF,20,2001,27.3,867,1092,79.4,15720,5467,354,414,85.5,364,425,85.6,110,183,60.1,6,3.5,2.7,2.5,27,89,19,3,105,passing,FRA,MF,20,2001,27.3,1339,98,409,765,178,14,1339,26,13,50.0,9,34.6,879,4089,1539,8,15,2,20,12,754,28,possession
FRA-Ligue 1,2022,Lille,José Fonte,POR,DF,38,1983,31,30,2592,28.8,1,0,1,1,0,0,7,0,1.4,1.4,0.4,1.8,7,99,8,0.03,0.0,0.03,0.03,0.03,0.05,0.01,0.06,0.05,0.06,standard,POR,DF,38,1983,28.8,23,17,18,4,1,10,21,47.6,11,27,14,13,25,48,112,2,defense,POR,DF,38,1983,28.8,7,0,0,26,9,0,3,25,17,0,1,1,138,61,30,67.0,misc,POR,DF,38,1983,28.8,1,14,2,14.3,0.49,0.07,0.07,0.5,12.3,0,0,0,1.4,1.4,0.11,-0.4,-0.4,shooting,POR,DF,38,1983,28.8,1781,1979,90.0,33014,11617,687,728,94.4,875,944,92.7,181,257,70.4,0,0.4,0.9,-0.4,4,104,1,0,99,passing,POR,DF,38,1983,28.8,2205,260,977,1141,95,29,2205,4,3,75.0,0,0.0,1667,8544,4564,7,18,0,8,2,1572,8,possession
FRA-Ligue 1,2022,Nantes,João Victor,BRA,DF,24,1998,13,9,842,9.4,0,1,1,0,0,0,5,0,0.1,0.1,0.6,0.8,17,40,14,0.0,0.11,0.11,0.0,0.11,0.01,0.07,0.08,0.01,0.08,standard,BRA,DF,24,1998,9.4,19,11,9,7,3,12,22,54.5,10,11,1,10,15,34,30,0,defense,BRA,DF,24,1998,9.4,5,0,0,9,11,0,8,15,11,0,0,1,53,11,6,64.7,misc,BRA,DF,24,1998,9.4,0,2,0,0.0,0.21,0.0,0.0,,15.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting,BRA,DF,24,1998,9.4,347,436,79.6,6390,1715,133,160,83.1,168,198,84.8,39,64,60.9,1,0.6,0.4,0.4,4,19,5,3,40,passing,BRA,DF,24,1998,9.4,539,41,188,281,80,6,539,11,6,54.5,3,27.3,338,2231,1227,17,22,1,10,8,293,14,possession
FRA-Ligue 1,2022,Paris S-G,Juan Bernat,ESP,"DF,MF",29,1993,28,18,1648,18.3,1,4,5,1,0,0,1,0,0.9,0.9,3.1,3.9,24,38,143,0.05,0.22,0.27,0.05,0.27,0.05,0.17,0.21,0.05,0.21,standard,ESP,"DF,MF",29,1993,18.3,32,16,18,9,5,21,39,53.8,18,11,2,9,9,41,22,1,defense,ESP,"DF,MF",29,1993,18.3,1,0,0,7,8,0,16,9,16,0,0,0,86,6,10,37.5,misc,ESP,"DF,MF",29,1993,18.3,1,7,6,85.7,0.38,0.33,0.14,0.17,11.4,0,0,0,0.9,0.9,0.12,0.1,0.1,shooting,ESP,"DF,MF",29,1993,18.3,969,1049,92.4,13422,3011,585,626,93.5,316,337,93.8,23,29,79.3,4,3.1,3.0,0.9,21,36,11,3,38,passing,ESP,"DF,MF",29,1993,18.3,1170,43,286,543,348,64,1170,40,21,52.5,17,42.5,912,4433,1916,24,21,14,7,9,849,143,possession
FRA-Ligue 1,2022,Auxerre,Jubal,BRA,DF,28,1993,37,35,3217,35.7,3,1,4,2,1,1,7,0,3.1,2.3,0.4,2.7,7,73,1,0.08,0.03,0.11,0.06,0.08,0.09,0.01,0.1,0.06,0.08,standard,BRA,DF,28,1993,35.7,41,26,29,11,1,19,38,50.0,19,57,34,23,53,94,193,0,defense,BRA,DF,28,1993,35.7,7,0,0,38,24,4,4,53,26,1,0,0,178,76,56,57.6,misc,BRA,DF,28,1993,35.7,3,18,5,27.8,0.5,0.14,0.11,0.4,11.6,0,1,1,3.1,2.3,0.13,-0.1,-0.3,shooting,BRA,DF,28,1993,35.7,1099,1345,81.7,24023,7984,294,353,83.3,581,637,91.2,197,318,61.9,1,0.4,0.9,0.6,4,65,4,2,73,passing,BRA,DF,28,1993,35.7,1774,305,979,749,57,31,1773,7,2,28.6,2,28.6,1106,5884,2794,7,11,0,23,4,972,1,possession
FRA-Ligue 1,2022,Auxerre,Julian Jeanvier,GUI,DF,30,1992,22,20,1760,19.6,1,0,1,1,0,0,5,1,1.2,1.2,0.0,1.2,4,27,6,0.05,0.0,0.05,0.05,0.05,0.06,0.0,0.06,0.06,0.06,standard,GUI,DF,30,1992,19.6,32,17,24,8,0,13,22,59.1,9,24,17,7,27,59,96,1,defense,GUI,DF,30,1992,19.6,5,1,1,25,10,0,2,27,17,0,0,0,82,24,26,48.0,misc,GUI,DF,30,1992,19.6,1,8,4,50.0,0.41,0.2,0.13,0.25,8.7,0,0,0,1.2,1.2,0.15,-0.2,-0.2,shooting,GUI,DF,30,1992,19.6,653,792,82.4,12993,4484,220,260,84.6,328,364,90.1,90,143,62.9,0,0.0,0.1,0.0,1,22,0,0,27,passing,GUI,DF,30,1992,19.6,1002,168,558,423,23,12,1002,3,2,66.7,1,33.3,674,3508,1755,4,4,0,8,2,607,6,possession
FRA-Ligue 1,2022,Lorient,Julien Laporte,FRA,DF,28,1993,20,19,1654,18.4,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,4,41,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,standard,FRA,DF,28,1993,18.4,22,16,18,3,1,16,22,72.7,6,33,27,6,18,40,108,2,defense,FRA,DF,28,1993,18.4,1,0,0,10,16,1,0,18,16,0,0,1,61,31,21,59.6,misc,FRA,DF,28,1993,18.4,0,6,2,33.3,0.33,0.11,0.0,0.0,14.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting,FRA,DF,28,1993,18.4,681,799,85.2,14120,4913,196,213,92.0,377,406,92.9,96,156,61.5,0,0.0,0.1,0.0,1,52,1,0,41,passing,FRA,DF,28,1993,18.4,1005,230,578,411,17,6,1005,1,1,100.0,0,0.0,709,3935,2026,4,5,0,5,2,671,0,possession
FRA-Ligue 1,2022,Lens,Julien Le Cardinal,FRA,DF,24,1997,8,2,165,1.8,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1.2,4,8,13,0.0,0.0,0.0,0.0,0.0,0.31,0.35,0.66,0.31,0.66,standard,FRA,DF,24,1997,1.8,6,4,5,0,1,4,6,66.7,2,3,0,3,2,8,5,0,defense,FRA,DF,24,1997,1.8,0,0,0,5,2,0,10,2,4,0,0,0,14,9,7,56.3,misc,FRA,DF,24,1997,1.8,0,5,2,40.0,2.73,1.09,0.0,0.0,9.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6,shooting,FRA,DF,24,1997,1.8,90,121,74.4,1556,466,42,52,80.8,36,48,75.0,9,14,64.3,0,0.6,0.4,-0.6,4,8,4,3,8,passing,FRA,DF,24,1997,1.8,153,8,28,69,57,5,153,4,2,50.0,1,25.0,103,593,232,4,9,0,4,2,96,13,possession
FRA-Ligue 1,2022,Lorient,Julien Ponceau,FRA,MF,21,2000,31,20,1655,18.4,1,4,5,1,0,0,1,0,1.8,1.8,3.0,4.8,53,101,103,0.05,0.22,0.27,0.05,0.27,0.1,0.16,0.26,0.1,0.26,standard,FRA,MF,21,2000,18.4,28,19,10,14,4,10,32,31.3,22,27,3,24,14,42,12,0,defense,FRA,MF,21,2000,18.4,1,0,0,21,25,4,12,14,19,0,0,0,105,8,27,22.9,misc,FRA,MF,21,2000,18.4,1,14,4,28.6,0.76,0.22,0.07,0.25,18.5,0,0,0,1.8,1.8,0.13,-0.8,-0.8,shooting,FRA,MF,21,2000,18.4,691,840,82.3,10711,3196,352,407,86.5,260,302,86.1,42,59,71.2,4,3.0,2.0,1.0,26,75,12,1,101,passing,FRA,MF,21,2000,18.4,1014,32,168,534,328,43,1014,30,10,33.3,17,56.7,781,4815,2245,53,53,7,39,18,707,103,possession
FRA-Ligue 1,2022,Reims,Junya Ito,JPN,FW,29,1993,35,34,2916,32.4,6,5,11,6,0,0,3,1,5.7,5.7,8.0,13.7,133,141,338,0.19,0.15,0.34,0.19,0.34,0.18,0.25,0.42,0.18,0.42,standard,JPN,FW,29,1993,32.4,40,20,14,15,11,13,53,24.5,40,29,1,28,8,48,4,1,defense,JPN,FW,29,1993,32.4,3,1,0,20,43,31,198,8,20,0,0,0,131,29,26,52.7,misc,JPN,FW,29,1993,32.4,6,42,17,40.5,1.3,0.52,0.14,0.35,15.3,0,0,0,5.7,5.7,0.14,0.3,0.3,shooting,JPN,FW,29,1993,32.4,708,1125,62.9,11236,4338,363,479,75.8,253,392,64.5,59,151,39.1,5,8.0,9.2,-3.0,65,68,73,21,141,passing,JPN,FW,29,1993,32.4,1471,8,130,538,832,112,1471,141,62,44.0,62,44.0,1123,8281,4060,133,89,43,89,44,1076,338,possession
FRA-Ligue 1,2022,Angers,Justin-Noël Kalumba,FRA,DF,17,2004,7,7,546,6.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,9,10,31,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,standard,FRA,DF,17,2004,6.1,9,5,5,2,2,5,16,31.3,11,4,1,3,4,13,5,0,defense,FRA,DF,17,2004,6.1,0,0,0,3,9,0,13,4,5,0,0,0,25,0,4,0.0,misc,FRA,DF,17,2004,6.1,0,2,0,0.0,0.33,0.0,0.0,,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting,FRA,DF,17,2004,6.1,131,164,79.9,1867,498,79,87,90.8,45,58,77.6,3,6,50.0,0,0.1,0.9,-0.1,2,8,3,2,10,passing,FRA,DF,17,2004,6.1,220,9,50,93,82,6,220,19,10,52.6,7,36.8,173,1093,500,9,10,1,14,7,154,31,possession
FRA-Ligue 1,2022,Clermont Foot,Jérémie Bela,ANG,"DF,MF",29,1993,19,7,743,8.3,1,1,2,1,0,0,0,0,0.6,0.6,0.2,0.8,22,24,54,0.12,0.12,0.24,0.12,0.24,0.07,0.03,0.1,0.07,0.1,standard,ANG,"DF,MF",29,1993,8.3,6,4,2,1,3,3,4,75.0,1,10,1,9,9,15,8,0,defense,ANG,"DF,MF",29,1993,8.3,0,0,0,7,17,0,34,9,4,0,0,0,29,2,0,100.0,misc,ANG,"DF,MF",29,1993,8.3,1,12,5,41.7,1.45,0.61,0.08,0.2,21.7,1,0,0,0.6,0.6,0.05,0.4,0.4,shooting,ANG,"DF,MF",29,1993,8.3,174,260,66.9,2397,917,99,133,74.4,61,84,72.6,4,17,23.5,1,0.2,0.4,0.8,3,20,7,3,24,passing,ANG,"DF,MF",29,1993,8.3,355,15,72,132,157,15,355,27,9,33.3,14,51.9,240,1600,644,22,14,5,19,8,224,54,possession
FRA-Ligue 1,2022,Brest,Jérémy Le Douaron,FRA,"MF,FW",24,1998,32,24,2071,23.0,10,3,13,10,0,0,1,0,8.4,8.4,1.7,10.2,38,31,132,0.43,0.13,0.56,0.43,0.56,0.37,0.08,0.44,0.37,0.44,standard,FRA,"MF,FW",24,1998,23.0,15,9,5,9,1,3,27,11.1,24,29,2,27,11,26,30,0,defense,FRA,"MF,FW",24,1998,23.0,1,0,0,33,36,10,32,11,9,0,0,0,61,61,71,46.2,misc,FRA,"MF,FW",24,1998,23.0,10,55,23,41.8,2.39,1.0,0.18,0.43,11.1,0,0,0,8.4,8.4,0.16,1.6,1.6,shooting,FRA,"MF,FW",24,1998,23.0,264,390,67.7,3664,803,159,208,76.4,78,118,66.1,10,19,52.6,3,1.7,1.1,1.3,17,18,14,4,31,passing,FRA,"MF,FW",24,1998,23.0,718,27,92,300,341,86,718,74,22,29.7,40,54.1,490,3359,976,38,22,13,73,34,512,132,possession
FRA-Ligue 1,2022,Lyon,Jérôme Boateng,GER,DF,33,1988,8,6,428,4.8,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,standard,GER,DF,33,1988,4.8,3,0,2,1,0,2,6,33.3,4,8,5,3,6,9,16,0,defense,GER,DF,33,1988,4.8,0,0,0,1,0,0,1,6,0,0,0,1,18,7,1,87.5,misc,GER,DF,33,1988,4.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,GER,DF,33,1988,4.8,179,223,80.3,3852,1320,44,52,84.6,111,126,88.1,21,39,53.8,0,0.2,0.2,-0.2,1,7,2,0,6,passing,GER,DF,33,1988,4.8,261,47,138,122,1,0,261,0,0,,0,,180,742,302,0,0,0,0,0,167,0,possession
FRA-Ligue 1,2022,Reims,Kaj Sierhuis,NED,"FW,MF",24,1998,14,1,218,2.4,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,5,3,29,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,standard,NED,"FW,MF",24,1998,2.4,3,3,1,0,2,0,5,0.0,5,3,1,2,1,4,2,0,defense,NED,"FW,MF",24,1998,2.4,0,0,0,5,4,0,6,1,3,0,0,0,9,2,8,20.0,misc,NED,"FW,MF",24,1998,2.4,0,5,1,20.0,2.06,0.41,0.0,0.0,14.3,0,0,0,0.4,0.4,0.08,-0.4,-0.4,shooting,NED,"FW,MF",24,1998,2.4,33,64,51.6,627,107,15,24,62.5,12,24,50.0,5,8,62.5,0,0.0,0.1,0.0,0,2,0,0,3,passing,NED,"FW,MF",24,1998,2.4,91,3,10,28,54,15,91,5,2,40.0,2,40.0,71,352,130,5,4,1,5,5,70,29,possession
FRA-Ligue 1,2022,Rennes,Kamaldeen Sulemana,GHA,"FW,MF",20,2002,14,2,326,3.6,1,0,1,1,0,0,1,0,1.4,1.4,0.6,1.9,17,18,57,0.28,0.0,0.28,0.28,0.28,0.38,0.16,0.54,0.38,0.54,standard,GHA,"FW,MF",20,2002,3.6,6,3,1,4,1,1,5,20.0,4,2,0,2,4,10,2,0,defense,GHA,"FW,MF",20,2002,3.6,1,0,0,5,6,1,10,4,3,0,0,0,29,4,5,44.4,misc,GHA,"FW,MF",20,2002,3.6,1,13,3,23.1,3.59,0.83,0.08,0.33,17.6,0,0,0,1.4,1.4,0.11,-0.4,-0.4,shooting,GHA,"FW,MF",20,2002,3.6,127,155,81.9,2261,415,64,73,87.7,43,48,89.6,16,22,72.7,0,0.6,0.9,-0.6,6,7,5,2,18,passing,GHA,"FW,MF",20,2002,3.6,230,2,19,82,133,25,230,32,15,46.9,14,43.8,189,1486,540,17,10,10,13,12,170,57,possession
FRA-Ligue 1,2022,Reims,Kamory Doumbia,MLI,MF,19,2003,26,13,1155,12.8,2,2,4,1,1,1,0,0,3.7,2.9,2.9,5.8,29,85,82,0.16,0.16,0.31,0.08,0.23,0.29,0.23,0.51,0.23,0.45,standard,MLI,MF,19,2003,12.8,31,16,9,14,8,12,37,32.4,25,17,1,16,13,44,3,0,defense,MLI,MF,19,2003,12.8,0,0,0,15,9,0,9,13,16,0,0,0,83,7,22,24.1,misc,MLI,MF,19,2003,12.8,2,25,9,36.0,1.95,0.7,0.04,0.11,19.8,0,1,1,3.7,2.9,0.12,-1.7,-1.9,shooting,MLI,MF,19,2003,12.8,428,538,79.6,6994,2058,202,241,83.8,179,212,84.4,31,47,66.0,2,2.9,1.6,-0.9,18,66,14,1,85,passing,MLI,MF,19,2003,12.8,708,14,93,368,254,37,707,36,18,50.0,16,44.4,536,3098,1318,29,21,3,34,20,486,82,possession
