league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession
FRA-Ligue 1,2024,Reims,Sergio Akieme,ESP,DF,27-116,1997.0,24,23,2028,22.5,1,1,2,1,0,0,4,0,1.3,1.3,1.7,3.0,44,74,77,0.04,0.04,0.09,0.04,0.09,0.06,0.07,0.13,0.06,0.13,standard,ESP,DF,27-116,1997.0,22.5,30,21,27,2,1,20,32,62.5,12,22,7,15,13,43,70,4,defense,ESP,DF,27-116,1997.0,22.5,1,23,6,26.1,1.02,0.27,0.04,0.17,20.4,0,0,0,1.3,1.3,0.06,-0.3,-0.3,shooting,ESP,DF,27-116,1997.0,22.5,735,907,81.0,10620,3154,436,473,92.2,252,308,81.8,29,84,34.5,1,1.7,1.9,-0.7,17,36,17,10,74,passing,ESP,DF,27-116,1997.0,22.5,4,0,0,21,14,0,71,13,21,0,0,0,92,16,20,44.4,misc,ESP,DF,27-116,1997.0,22.5,1139,68,404,429,316,26,1139,28,12,42.9,16,57.1,554,3409,1910,44,31,5,25,16,640,77,possession
FRA-Ligue 1,2024,Toulouse,Shavy Babicka,GAB,"MF,FW",24-314,2000.0,27,11,1166,13.0,4,2,6,4,0,0,2,0,3.4,3.4,1.5,5.0,33,20,119,0.31,0.15,0.46,0.31,0.46,0.27,0.12,0.38,0.27,0.38,standard,GAB,"MF,FW",24-314,2000.0,13.0,21,12,6,11,4,10,21,47.6,11,13,0,13,3,24,4,3,defense,GAB,"MF,FW",24-314,2000.0,13.0,4,19,9,47.4,1.47,0.69,0.21,0.44,14.8,0,0,0,3.4,3.4,0.18,0.6,0.6,shooting,GAB,"MF,FW",24-314,2000.0,13.0,190,281,67.6,2535,613,114,149,76.5,58,81,71.6,5,14,35.7,2,1.5,1.9,0.5,12,8,12,5,20,passing,GAB,"MF,FW",24-314,2000.0,13.0,2,0,0,15,20,6,38,3,12,0,0,0,50,7,16,30.4,misc,GAB,"MF,FW",24-314,2000.0,13.0,413,4,44,141,242,51,413,36,11,30.6,20,55.6,262,1585,799,33,15,13,27,18,292,119,possession
FRA-Ligue 1,2024,Angers,Sidiki Cherif,FRA,FW,18-117,2006.0,7,3,324,3.6,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.9,8,3,16,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.25,0.2,0.25,standard,FRA,FW,18-117,2006.0,3.6,5,5,1,3,1,3,4,75.0,1,4,1,3,0,5,0,1,defense,FRA,FW,18-117,2006.0,3.6,0,5,2,40.0,1.39,0.56,0.0,0.0,23.4,0,0,0,0.7,0.7,0.15,-0.7,-0.7,shooting,FRA,FW,18-117,2006.0,3.6,33,62,53.2,469,79,20,33,60.6,12,19,63.2,0,0,,0,0.2,0.2,-0.2,2,3,1,1,3,passing,FRA,FW,18-117,2006.0,3.6,0,0,0,4,8,5,4,0,5,0,0,0,10,3,16,15.8,misc,FRA,FW,18-117,2006.0,3.6,107,1,7,50,51,12,107,12,3,25.0,8,66.7,71,404,183,8,5,3,11,9,78,16,possession
FRA-Ligue 1,2024,Montpellier,Simon Cara,FRA,"MF,FW",19-315,2005.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,"MF,FW",19-315,2005.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,"MF,FW",19-315,2005.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,"MF,FW",19-315,2005.0,0.1,4,6,66.7,70,1,2,3,66.7,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,"MF,FW",19-315,2005.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,FRA,"MF,FW",19-315,2005.0,0.1,7,0,0,2,5,1,7,1,0,0.0,1,100.0,5,17,5,0,0,0,0,0,5,1,possession
FRA-Ligue 1,2024,Auxerre,Sinaly Diomande,CIV,DF,24-002,2001.0,17,16,1405,15.6,3,2,5,3,0,0,3,0,1.1,1.1,0.5,1.7,4,51,4,0.19,0.13,0.32,0.19,0.32,0.07,0.03,0.11,0.07,0.11,standard,CIV,DF,24-002,2001.0,15.6,28,13,14,13,1,19,28,67.9,9,32,17,15,22,50,74,2,defense,CIV,DF,24-002,2001.0,15.6,3,9,4,44.4,0.58,0.26,0.33,0.75,15.0,0,0,0,1.1,1.1,0.13,1.9,1.9,shooting,CIV,DF,24-002,2001.0,15.6,533,646,82.5,9896,4282,206,236,87.3,271,295,91.9,50,90,55.6,2,0.5,0.1,1.5,2,35,0,0,51,passing,CIV,DF,24-002,2001.0,15.6,3,0,0,16,15,0,1,22,13,0,0,1,55,22,16,57.9,misc,CIV,DF,24-002,2001.0,15.6,848,112,448,365,39,10,848,9,5,55.6,3,33.3,442,1875,969,4,4,0,10,2,501,4,possession
FRA-Ligue 1,2024,Nice,Sofiane Diop,FRA,"MF,FW",24-306,2000.0,23,8,952,10.6,6,3,9,6,0,0,3,0,5.9,5.9,1.8,7.7,21,56,59,0.57,0.28,0.85,0.57,0.85,0.55,0.17,0.73,0.55,0.73,standard,FRA,"MF,FW",24-306,2000.0,10.6,22,15,15,3,4,9,22,40.9,13,19,2,17,16,38,7,1,defense,FRA,"MF,FW",24-306,2000.0,10.6,6,21,11,52.4,1.99,1.04,0.29,0.55,16.7,3,0,0,5.9,5.9,0.28,0.1,0.1,shooting,FRA,"MF,FW",24-306,2000.0,10.6,395,518,76.3,6173,2008,217,265,81.9,138,171,80.7,25,51,49.0,3,1.8,2.5,1.2,21,40,18,1,56,passing,FRA,"MF,FW",24-306,2000.0,10.6,3,0,0,16,19,3,32,16,15,0,0,0,68,3,7,30.0,misc,FRA,"MF,FW",24-306,2000.0,10.6,656,16,89,324,252,32,656,28,10,35.7,17,60.7,353,1791,825,21,16,3,18,16,460,59,possession
FRA-Ligue 1,2024,Nantes,Sorba Thomas,WAL,"FW,MF",25-232,1999.0,22,12,1128,12.5,1,2,3,1,0,0,2,0,1.5,1.5,2.6,4.1,36,33,86,0.08,0.16,0.24,0.08,0.24,0.12,0.21,0.32,0.12,0.32,standard,WAL,"FW,MF",25-232,1999.0,12.5,12,6,6,4,2,8,14,57.1,6,10,1,9,5,17,22,1,defense,WAL,"FW,MF",25-232,1999.0,12.5,1,9,1,11.1,0.72,0.08,0.11,1.0,17.0,0,0,0,1.5,1.5,0.17,-0.5,-0.5,shooting,WAL,"FW,MF",25-232,1999.0,12.5,298,460,64.8,5101,1844,152,181,84.0,98,144,68.1,37,106,34.9,2,2.6,2.0,-0.6,28,25,23,16,33,passing,WAL,"FW,MF",25-232,1999.0,12.5,2,0,0,9,14,2,106,5,6,0,0,0,57,4,16,20.0,misc,WAL,"FW,MF",25-232,1999.0,12.5,569,22,95,229,258,19,569,21,8,38.1,12,57.1,324,1875,942,36,23,6,25,22,366,86,possession
FRA-Ligue 1,2024,Brest,Soumaïla Coulibaly,FRA,DF,21-179,2003.0,7,5,438,4.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1,16,0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,standard,FRA,DF,21-179,2003.0,4.9,4,2,2,2,0,1,1,100.0,0,7,2,5,5,9,26,0,defense,FRA,DF,21-179,2003.0,4.9,0,4,0,0.0,0.82,0.0,0.0,,12.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting,FRA,DF,21-179,2003.0,4.9,281,317,88.6,5923,1657,83,89,93.3,159,168,94.6,36,56,64.3,0,0.1,0.2,-0.1,1,12,1,0,16,passing,FRA,DF,21-179,2003.0,4.9,1,0,0,12,1,0,0,5,2,1,0,0,19,8,6,57.1,misc,FRA,DF,21-179,2003.0,4.9,370,50,211,150,10,5,370,2,0,0.0,2,100.0,226,940,471,1,2,0,3,0,247,0,possession
FRA-Ligue 1,2024,Monaco,Soungoutou Magassa,FRA,MF,21-185,2003.0,16,10,883,9.8,0,1,1,0,0,0,5,0,0.5,0.5,0.8,1.3,6,55,10,0.0,0.1,0.1,0.0,0.1,0.05,0.08,0.13,0.05,0.13,standard,FRA,MF,21-185,2003.0,9.8,40,23,12,24,4,22,38,57.9,16,12,3,9,21,61,18,1,defense,FRA,MF,21-185,2003.0,9.8,0,8,3,37.5,0.82,0.31,0.0,0.0,19.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5,shooting,FRA,MF,21-185,2003.0,9.8,455,538,84.6,7878,2359,207,231,89.6,206,225,91.6,33,55,60.0,1,0.8,0.5,0.2,5,61,9,1,55,passing,FRA,MF,21-185,2003.0,9.8,5,0,0,23,15,0,6,21,23,0,0,0,72,11,19,36.7,misc,FRA,MF,21-185,2003.0,9.8,663,28,146,436,89,6,663,18,11,61.1,5,27.8,341,1474,651,6,9,1,11,10,422,10,possession
FRA-Ligue 1,2024,Montpellier,Stefan Džodić,SRB,"DF,MF",20-027,2005.0,5,2,190,2.1,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,2,7,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,standard,SRB,"DF,MF",20-027,2005.0,2.1,6,3,3,3,0,4,6,66.7,2,5,4,1,4,10,8,0,defense,SRB,"DF,MF",20-027,2005.0,2.1,0,2,0,0.0,0.95,0.0,0.0,,21.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting,SRB,"DF,MF",20-027,2005.0,2.1,112,123,91.1,2026,757,42,46,91.3,66,69,95.7,3,7,42.9,0,0.0,0.0,0.0,0,9,0,0,7,passing,SRB,"DF,MF",20-027,2005.0,2.1,2,1,0,4,2,0,0,4,3,0,0,0,9,2,5,28.6,misc,SRB,"DF,MF",20-027,2005.0,2.1,151,18,77,70,4,2,151,0,0,,0,,93,519,308,2,1,0,0,0,106,0,possession
FRA-Ligue 1,2024,Rennes,Steve Mandanda,FRA,GK,40-014,1985.0,17,17,1485,16.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard,FRA,GK,40-014,1985.0,16.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,2,defense,FRA,GK,40-014,1985.0,16.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,40-014,1985.0,16.5,352,498,70.7,9359,6954,67,67,100.0,178,184,96.7,106,245,43.3,0,0.1,0.0,-0.1,2,8,0,0,0,passing,FRA,GK,40-014,1985.0,16.5,0,0,0,0,1,0,0,0,0,0,0,0,26,1,0,100.0,misc,FRA,GK,40-014,1985.0,16.5,522,417,518,4,0,0,522,2,2,100.0,0,0.0,305,1511,930,0,0,0,2,1,272,1,possession
FRA-Ligue 1,2024,Le Havre,Steve Ngoura,FRA,FW,20-048,2005.0,8,2,289,3.2,0,0,0,0,0,0,0,0,1.3,1.3,0.4,1.7,3,8,19,0.0,0.0,0.0,0.0,0.0,0.4,0.14,0.54,0.4,0.54,standard,FRA,FW,20-048,2005.0,3.2,4,2,1,1,2,3,3,100.0,0,2,1,1,0,4,2,0,defense,FRA,FW,20-048,2005.0,3.2,0,10,2,20.0,3.11,0.62,0.0,0.0,11.9,0,0,0,1.3,1.3,0.13,-1.3,-1.3,shooting,FRA,FW,20-048,2005.0,3.2,37,57,64.9,556,181,18,28,64.3,13,15,86.7,3,3,100.0,0,0.4,0.1,-0.4,2,2,2,0,8,passing,FRA,FW,20-048,2005.0,3.2,0,0,0,5,1,2,2,0,2,0,0,0,7,5,6,45.5,misc,FRA,FW,20-048,2005.0,3.2,106,3,9,45,56,18,106,12,7,58.3,5,41.7,54,277,104,3,5,1,14,9,74,19,possession
FRA-Ligue 1,2024,Nantes,Sékou Doucoure,FRA,DF,19-350,2005.0,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,DF,19-350,2005.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,defense,FRA,DF,19-350,2005.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,DF,19-350,2005.0,0.1,4,5,80.0,90,54,1,1,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,DF,19-350,2005.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,misc,FRA,DF,19-350,2005.0,0.1,8,3,4,4,0,0,8,0,0,,0,,5,13,4,0,0,0,0,0,5,0,possession
FRA-Ligue 1,2024,Brest,Sérigné Diop,SEN,FW,19-334,2005.0,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SEN,FW,19-334,2005.0,0.0,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,defense,SEN,FW,19-334,2005.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,SEN,FW,19-334,2005.0,0.0,2,2,100.0,20,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,SEN,FW,19-334,2005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,SEN,FW,19-334,2005.0,0.0,6,0,0,5,1,0,6,0,0,,0,,1,1,0,0,0,0,2,0,3,0,possession
FRA-Ligue 1,2024,Monaco,Takumi Minamino,JPN,"MF,FW",30-085,1995.0,25,22,1790,19.9,4,3,7,4,0,0,3,0,7.3,7.3,5.9,13.1,38,95,152,0.2,0.15,0.35,0.2,0.35,0.37,0.29,0.66,0.37,0.66,standard,JPN,"MF,FW",30-085,1995.0,19.9,28,15,7,14,7,13,35,37.1,22,20,1,19,9,37,16,0,defense,JPN,"MF,FW",30-085,1995.0,19.9,4,45,15,33.3,2.26,0.75,0.09,0.27,14.8,0,0,0,7.3,7.3,0.16,-3.3,-3.3,shooting,JPN,"MF,FW",30-085,1995.0,19.9,420,596,70.5,6003,2174,256,320,80.0,134,186,72.0,16,35,45.7,3,5.9,4.6,-2.9,36,57,27,0,95,passing,JPN,"MF,FW",30-085,1995.0,19.9,3,0,0,23,17,10,17,9,15,0,0,0,75,14,27,34.1,misc,JPN,"MF,FW",30-085,1995.0,19.9,822,18,79,364,386,110,822,31,10,32.3,19,61.3,467,2444,1185,38,22,21,47,17,567,152,possession
FRA-Ligue 1,2024,Montpellier,Tanguy Coulibaly,FRA,"FW,MF",24-052,2001.0,18,10,880,9.8,2,0,2,2,0,0,3,2,2.6,2.6,0.8,3.4,38,12,70,0.2,0.0,0.2,0.2,0.2,0.27,0.08,0.35,0.27,0.35,standard,FRA,"FW,MF",24-052,2001.0,9.8,16,11,3,10,3,5,15,33.3,10,13,1,12,6,22,1,0,defense,FRA,"FW,MF",24-052,2001.0,9.8,2,22,10,45.5,2.25,1.02,0.09,0.2,16.4,0,0,0,2.6,2.6,0.12,-0.6,-0.6,shooting,FRA,"FW,MF",24-052,2001.0,9.8,179,239,74.9,2509,470,104,124,83.9,61,79,77.2,4,12,33.3,0,0.8,0.7,-0.8,14,6,2,1,12,passing,FRA,"FW,MF",24-052,2001.0,9.8,3,2,1,28,15,2,17,6,11,0,1,0,48,16,17,48.5,misc,FRA,"FW,MF",24-052,2001.0,9.8,373,5,48,143,192,48,373,35,22,62.9,9,25.7,217,1782,921,38,18,17,37,17,243,70,possession
FRA-Ligue 1,2024,Nice,Tanguy Ndombele,FRA,MF,28-104,1996.0,18,12,1131,12.6,1,2,3,1,0,0,2,0,2.4,2.4,2.4,4.8,22,61,36,0.08,0.16,0.24,0.08,0.24,0.19,0.19,0.38,0.19,0.38,standard,FRA,MF,28-104,1996.0,12.6,35,23,10,21,4,12,20,60.0,8,9,0,9,14,49,9,0,defense,FRA,MF,28-104,1996.0,12.6,1,11,2,18.2,0.88,0.16,0.09,0.5,13.8,0,0,0,2.4,2.4,0.21,-1.4,-1.4,shooting,FRA,MF,28-104,1996.0,12.6,415,476,87.2,6290,1904,233,255,91.4,150,171,87.7,22,31,71.0,2,2.4,1.3,-0.4,18,41,8,0,61,passing,FRA,MF,28-104,1996.0,12.6,2,0,0,10,28,0,3,14,23,0,0,0,67,3,10,23.1,misc,FRA,MF,28-104,1996.0,12.6,611,17,100,398,120,25,611,47,25,53.2,19,40.4,366,1783,923,22,8,6,28,21,436,36,possession
FRA-Ligue 1,2024,Lyon,Tanner Tessmann,USA,MF,23-199,2001.0,19,10,952,10.6,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.6,10,44,20,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,standard,USA,MF,23-199,2001.0,10.6,19,11,6,9,4,8,19,42.1,11,10,6,4,15,34,24,1,defense,USA,MF,23-199,2001.0,10.6,0,11,6,54.5,1.04,0.57,0.0,0.0,23.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4,shooting,USA,MF,23-199,2001.0,10.6,517,581,89.0,8686,1909,254,276,92.0,212,218,97.2,40,65,61.5,0,0.1,0.4,-0.1,4,52,3,0,44,passing,USA,MF,23-199,2001.0,10.6,3,0,0,14,12,0,13,15,11,0,0,0,46,3,13,18.8,misc,USA,MF,23-199,2001.0,10.6,694,39,160,413,128,8,694,16,8,50.0,7,43.8,423,1834,814,10,11,1,8,7,509,20,possession
FRA-Ligue 1,2024,Reims,Teddy Teuma,MLT,MF,31-193,1993.0,17,9,750,8.3,1,0,1,0,1,1,1,0,1.4,0.6,1.1,1.7,9,47,34,0.12,0.0,0.12,0.0,0.0,0.17,0.13,0.3,0.07,0.21,standard,MLT,MF,31-193,1993.0,8.3,18,10,6,6,6,7,25,28.0,18,12,2,10,12,30,8,1,defense,MLT,MF,31-193,1993.0,8.3,1,13,2,15.4,1.56,0.24,0.0,0.0,23.9,2,1,1,1.4,0.6,0.05,-0.4,-0.6,shooting,MLT,MF,31-193,1993.0,8.3,494,624,79.2,7958,2302,263,290,90.7,168,207,81.2,41,77,53.2,0,1.1,1.3,-1.1,13,41,9,4,47,passing,MLT,MF,31-193,1993.0,8.3,1,0,0,11,7,2,44,12,10,0,0,0,42,4,8,33.3,misc,MLT,MF,31-193,1993.0,8.3,722,19,141,359,224,12,721,12,3,25.0,9,75.0,350,1344,569,9,4,0,11,11,502,34,possession
FRA-Ligue 1,2024,Nice,Terem Moffi,NGA,FW,25-321,1999.0,2,0,28,0.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,3,0.0,0.0,0.0,0.0,0.0,1.17,0.0,1.17,1.17,1.17,standard,NGA,FW,25-321,1999.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,NGA,FW,25-321,1999.0,0.3,0,2,1,50.0,6.43,3.21,0.0,0.0,7.2,0,0,0,0.4,0.4,0.18,-0.4,-0.4,shooting,NGA,FW,25-321,1999.0,0.3,3,6,50.0,39,8,2,4,50.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,NGA,FW,25-321,1999.0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,75.0,misc,NGA,FW,25-321,1999.0,0.3,9,0,0,1,8,2,9,0,0,,0,,4,21,0,0,0,0,0,0,8,3,possession
FRA-Ligue 1,2024,Auxerre,Theo Bair,CAN,FW,25-227,1999.0,24,10,827,9.2,2,1,3,2,0,0,1,0,2.7,2.7,1.2,3.9,14,15,39,0.22,0.11,0.33,0.22,0.33,0.29,0.13,0.42,0.29,0.42,standard,CAN,FW,25-227,1999.0,9.2,4,3,1,2,1,0,2,0.0,2,6,2,4,3,7,8,0,defense,CAN,FW,25-227,1999.0,9.2,2,21,12,57.1,2.29,1.31,0.1,0.17,11.9,0,0,0,2.7,2.7,0.13,-0.7,-0.7,shooting,CAN,FW,25-227,1999.0,9.2,116,191,60.7,1363,324,73,107,68.2,25,45,55.6,3,7,42.9,1,1.2,0.9,-0.2,10,9,0,0,15,passing,CAN,FW,25-227,1999.0,9.2,1,0,0,19,5,7,7,3,3,0,0,0,11,50,43,53.8,misc,CAN,FW,25-227,1999.0,9.2,272,9,22,116,135,45,272,7,2,28.6,5,71.4,120,558,264,14,4,9,16,7,194,39,possession
FRA-Ligue 1,2024,Lyon,Thiago Almada,ARG,"MF,FW",23-350,2001.0,10,4,475,5.3,1,2,3,1,0,0,1,0,1.6,1.6,1.7,3.3,13,50,28,0.19,0.38,0.57,0.19,0.57,0.3,0.33,0.63,0.3,0.63,standard,ARG,"MF,FW",23-350,2001.0,5.3,4,2,2,2,0,2,10,20.0,8,1,0,1,3,7,2,0,defense,ARG,"MF,FW",23-350,2001.0,5.3,1,14,4,28.6,2.65,0.76,0.07,0.25,21.1,0,0,0,1.6,1.6,0.11,-0.6,-0.6,shooting,ARG,"MF,FW",23-350,2001.0,5.3,319,358,89.1,5137,1419,174,187,93.0,122,127,96.1,20,35,57.1,2,1.7,1.2,0.3,8,30,10,2,50,passing,ARG,"MF,FW",23-350,2001.0,5.3,1,0,0,4,3,1,17,3,2,0,0,0,25,0,1,0.0,misc,ARG,"MF,FW",23-350,2001.0,5.3,396,6,65,195,139,14,396,6,4,66.7,2,33.3,269,1190,543,13,12,5,7,5,323,28,possession
FRA-Ligue 1,2024,Reims,Thibault De Smet,BEL,DF,26-310,1998.0,5,2,192,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,9,2,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,standard,BEL,DF,26-310,1998.0,2.1,6,4,5,1,0,4,4,100.0,0,5,3,2,4,10,12,0,defense,BEL,DF,26-310,1998.0,2.1,0,1,0,0.0,0.47,0.0,0.0,,12.3,0,0,0,0.1,0.1,0.14,-0.1,-0.1,shooting,BEL,DF,26-310,1998.0,2.1,105,116,90.5,1934,575,40,44,90.9,58,58,100.0,7,11,63.6,0,0.0,0.0,0.0,0,11,0,0,9,passing,BEL,DF,26-310,1998.0,2.1,0,0,0,1,2,0,0,4,4,0,0,0,6,1,1,50.0,misc,BEL,DF,26-310,1998.0,2.1,146,24,79,62,6,1,146,1,0,0.0,1,100.0,83,379,212,1,0,0,2,0,94,2,possession
FRA-Ligue 1,2024,Monaco,Thilo Kehrer,GER,DF,28-202,1996.0,24,24,2115,23.5,4,0,4,4,0,0,0,0,1.3,1.3,0.3,1.6,13,127,2,0.17,0.0,0.17,0.17,0.17,0.06,0.01,0.07,0.06,0.07,standard,GER,DF,28-202,1996.0,23.5,35,22,24,11,0,20,34,58.8,14,16,9,7,31,66,101,1,defense,GER,DF,28-202,1996.0,23.5,4,10,8,80.0,0.43,0.34,0.4,0.5,8.7,0,0,0,1.3,1.3,0.13,2.7,2.7,shooting,GER,DF,28-202,1996.0,23.5,1462,1634,89.5,26802,11342,539,574,93.9,793,848,93.5,114,182,62.6,0,0.3,0.4,-0.3,5,108,1,0,127,passing,GER,DF,28-202,1996.0,23.5,0,0,0,18,19,1,2,31,22,0,0,0,119,50,32,61.0,misc,GER,DF,28-202,1996.0,23.5,1865,169,780,1038,53,15,1865,3,1,33.3,1,33.3,1085,5366,3166,13,7,0,6,2,1279,2,possession
FRA-Ligue 1,2024,Strasbourg,Thomas Delaine,FRA,DF,33-018,1992.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,DF,33-018,1992.0,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,1,0,defense,FRA,DF,33-018,1992.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,DF,33-018,1992.0,0.1,0,4,0.0,0,0,0,0,,0,2,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,DF,33-018,1992.0,0.1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,misc,FRA,DF,33-018,1992.0,0.1,8,1,5,2,1,0,8,0,0,,0,,2,10,5,0,1,0,0,0,2,1,possession
FRA-Ligue 1,2024,Lille,Thomas Meunier,BEL,DF,33-211,1991.0,24,16,1471,16.3,1,0,1,1,0,0,3,0,1.6,1.6,0.6,2.2,49,92,113,0.06,0.0,0.06,0.06,0.06,0.1,0.04,0.14,0.1,0.14,standard,BEL,DF,33-211,1991.0,16.3,46,35,28,14,4,31,42,73.8,11,15,5,10,28,74,51,0,defense,BEL,DF,33-211,1991.0,16.3,1,24,8,33.3,1.47,0.49,0.04,0.13,16.0,0,0,0,1.6,1.6,0.07,-0.6,-0.6,shooting,BEL,DF,33-211,1991.0,16.3,885,1099,80.5,14962,4672,408,454,89.9,405,486,83.3,59,115,51.3,0,0.6,1.7,-0.6,11,88,17,6,92,passing,BEL,DF,33-211,1991.0,16.3,3,0,0,19,2,3,49,28,35,0,1,0,63,26,16,61.9,misc,BEL,DF,33-211,1991.0,16.3,1311,52,304,637,377,47,1311,20,10,50.0,10,50.0,690,3721,1965,49,36,4,20,10,849,113,possession
